Name,Wikipedia_Link
Azadeh Kian,https://en.wikipedia.org/wiki/Azadeh_Kian
Shahra Razavi,https://en.wikipedia.org/wiki/Shahra_Razavi
Mashallah ibn Athari,https://en.wikipedia.org/wiki/Mashallah_ibn_Athari
Naubakht,https://en.wikipedia.org/wiki/Naubakht
Ya'qub ibn Tariq,https://en.wikipedia.org/wiki/Ya%27qub_ibn_Tariq
Khalid ibn Abd al-Malik al-Marwarrudhi,https://en.wikipedia.org/wiki/Khalid_ibn_Abd_al-Malik_al-Marwarrudhi
Abu'l-'Anbas Saymari,https://en.wikipedia.org/wiki/Abu%27l-%27Anbas_Saymari
Abu Ma'shar al-Balkhi,https://en.wikipedia.org/wiki/Abu_Ma%27shar_al-Balkhi
Banū Mūsā brothers,https://en.wikipedia.org/wiki/Ban%C5%AB_M%C5%ABs%C4%81_brothers
Al-Farghani,https://en.wikipedia.org/wiki/Al-Farghani
Habash al-Hasib,https://en.wikipedia.org/wiki/Habash_al-Hasib
Abu al-Abbas Iranshahri,https://en.wikipedia.org/wiki/Abu_al-Abbas_Iranshahri
Al-Mahani,https://en.wikipedia.org/wiki/Al-Mahani
Al-Nayrizi,https://en.wikipedia.org/wiki/Al-Nayrizi
Sahl ibn Bishr,https://en.wikipedia.org/wiki/Sahl_ibn_Bishr
Yahya ibn Abi Mansur,https://en.wikipedia.org/wiki/Yahya_ibn_Abi_Mansur
Abu al-Hasan al-Ahwazi,https://en.wikipedia.org/wiki/Abu_al-Hasan_al-Ahwazi
Abu Ja'far al-Khazin,https://en.wikipedia.org/wiki/Abu_Ja%27far_al-Khazin
Abu al-Wafa' al-Buzjani,https://en.wikipedia.org/wiki/Abu_al-Wafa%27_al-Buzjani
Haseb-i Tabari,https://en.wikipedia.org/wiki/Haseb-i_Tabari
Abu-Mahmud Khujandi,https://en.wikipedia.org/wiki/Abu-Mahmud_Khujandi
Abu Nasr Mansur,https://en.wikipedia.org/wiki/Abu_Nasr_Mansur
Abu Sahl al-Quhi,https://en.wikipedia.org/wiki/Abu_Sahl_al-Quhi
Saghani,https://en.wikipedia.org/wiki/Saghani
Al-Sijzi,https://en.wikipedia.org/wiki/Al-Sijzi
Abd al-Rahman al-Sufi,https://en.wikipedia.org/wiki/Abd_al-Rahman_al-Sufi
Abu'l-Hasan Bayhaqi,https://en.wikipedia.org/wiki/Abu%27l-Hasan_Bayhaqi
Al-Kharaqī,https://en.wikipedia.org/wiki/Al-Kharaq%C4%AB
Anvari,https://en.wikipedia.org/wiki/Anvari
Sharaf al-Din al-Tusi,https://en.wikipedia.org/wiki/Sharaf_al-Din_al-Tusi
Athir al-Din al-Abhari,https://en.wikipedia.org/wiki/Athir_al-Din_al-Abhari
