iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,features_count,balanced,accuracy,precision,recall,F1,AUC
3,person_vs_organization,2,88,88,0,88,LOOCV,176,DecisionTree,TFIDF_description+username,317,True,0.5511363636363636,0.5290322580645161,0.9318181818181818,0.6748971193415638,0.4252324380165289
3,person_vs_organization,3,88,191,21,21,KFold,5,RandomForest,TFIDF_description+username,317,False,0.68,0.6570742426620625,0.68,0.6012035112035112,
3,person_vs_organization,3,21,21,21,21,KFold,5,RandomForest,TFIDF_description+username,317,True,0.4285714285714285,0.4561403508771929,0.4285714285714285,0.3276353276353276,
3,person_vs_organization,2,88,191,0,88,KFold,5,RandomForest,TFIDF_description+username,317,False,0.7311827956989247,0.7265625,0.9738219895287958,0.8322147651006712,0.681966920514041
3,person_vs_organization,2,88,88,0,88,KFold,5,RandomForest,TFIDF_description+username,317,True,0.6022727272727273,0.5633802816901409,0.9090909090909092,0.6956521739130435,0.6475981404958677
3,person_vs_organization,3,88,191,21,21,LOOCV,300,RandomForest,TFIDF_description+username,317,False,0.67,0.6250525210084034,0.67,0.5966247114023981,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,RandomForest,TFIDF_description+username,317,True,0.4126984126984127,0.4540229885057472,0.4126984126984127,0.3054203180785459,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,RandomForest,TFIDF_description+username,317,False,0.7275985663082437,0.7272727272727273,0.9633507853403142,0.8288288288288288,0.5907008567348881
3,person_vs_organization,2,88,88,0,88,LOOCV,176,RandomForest,TFIDF_description+username,317,True,0.6136363636363636,0.5704225352112676,0.9204545454545454,0.7043478260869566,0.5897469008264462
3,person_vs_organization,3,88,191,21,21,KFold,5,SVM,TFIDF_description+username,317,False,0.6866666666666666,0.6721263014702036,0.6866666666666666,0.6092095942095942,
3,person_vs_organization,3,21,21,21,21,KFold,5,SVM,TFIDF_description+username,317,True,0.4444444444444444,0.5628815628815629,0.4444444444444444,0.4316515878382004,
3,person_vs_organization,2,88,191,0,88,KFold,5,SVM,TFIDF_description+username,317,False,0.7383512544802867,0.7286821705426356,0.9842931937172776,0.8374164810690423,0.6748274631128034
3,person_vs_organization,2,88,88,0,88,KFold,5,SVM,TFIDF_description+username,317,True,0.6477272727272727,0.5984848484848485,0.8977272727272727,0.7181818181818181,0.6527634297520661
3,person_vs_organization,3,88,191,21,21,LOOCV,300,SVM,TFIDF_description+username,317,False,0.6933333333333334,0.6727852394519062,0.6933333333333334,0.6226629185407296,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,SVM,TFIDF_description+username,317,True,0.1269841269841269,0.2962962962962963,0.1269841269841269,0.1777777777777777,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,SVM,TFIDF_description+username,317,False,0.7455197132616488,0.7380952380952381,0.9738219895287958,0.8397291196388262,0.5073179438362685
3,person_vs_organization,2,88,88,0,88,LOOCV,176,SVM,TFIDF_description+username,317,True,0.6363636363636364,0.5909090909090909,0.8863636363636364,0.7090909090909091,0.4965134297520661
3,person_vs_organization,3,88,191,21,21,KFold,5,XGBoost,TFIDF_description+username,317,False,0.6633333333333333,0.6085696517412935,0.6633333333333333,0.5943500363108206,
3,person_vs_organization,3,21,21,21,21,KFold,5,XGBoost,TFIDF_description+username,317,True,0.3174603174603174,0.2092307692307692,0.3174603174603174,0.2286661143330571,
3,person_vs_organization,2,88,191,0,88,KFold,5,XGBoost,TFIDF_description+username,317,False,0.7060931899641577,0.7056603773584905,0.9790575916230366,0.8201754385964912,0.5572049024274156
3,person_vs_organization,2,88,88,0,88,KFold,5,XGBoost,TFIDF_description+username,317,True,0.5795454545454546,0.5454545454545454,0.9545454545454546,0.6942148760330579,0.5776730371900827
3,person_vs_organization,3,88,191,21,21,LOOCV,300,XGBoost,TFIDF_description+username,317,False,0.6666666666666666,0.62,0.6666666666666666,0.5912801099450274,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,XGBoost,TFIDF_description+username,317,True,0.0158730158730158,0.0079365079365079,0.0158730158730158,0.0105820105820105,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,XGBoost,TFIDF_description+username,317,False,0.7168458781362007,0.7204724409448819,0.9581151832460733,0.8224719101123595,0.2945026178010471
3,person_vs_organization,2,88,88,0,88,LOOCV,176,XGBoost,TFIDF_description+username,317,True,0.5738636363636364,0.5436241610738255,0.9204545454545454,0.6835443037974683,0.2569731404958678
3,person_vs_organization,3,88,191,21,21,KFold,5,AdaBoost,TFIDF_description+username,317,False,0.68,0.6982222222222222,0.68,0.5880044056457535,
3,person_vs_organization,3,21,21,21,21,KFold,5,AdaBoost,TFIDF_description+username,317,True,0.365079365079365,0.3629943502824858,0.365079365079365,0.2466666666666666,
3,person_vs_organization,2,88,191,0,88,KFold,5,AdaBoost,TFIDF_description+username,317,False,0.7168458781362007,0.71875,0.9633507853403142,0.8232662192393736,0.5659507377439316
3,person_vs_organization,2,88,88,0,88,KFold,5,AdaBoost,TFIDF_description+username,317,True,0.5795454545454546,0.5460526315789473,0.9431818181818182,0.6916666666666667,0.5918130165289256
3,person_vs_organization,3,88,191,21,21,LOOCV,300,AdaBoost,TFIDF_description+username,317,False,0.6766666666666666,0.668888888888889,0.6766666666666666,0.5891217572832316,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,AdaBoost,TFIDF_description+username,317,True,0.0793650793650793,0.2759259259259259,0.0793650793650793,0.1142600089968511,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,AdaBoost,TFIDF_description+username,317,False,0.7168458781362007,0.7170542635658915,0.9685863874345548,0.8240534521158129,0.228998096144693
3,person_vs_organization,2,88,88,0,88,LOOCV,176,AdaBoost,TFIDF_description+username,317,True,0.5852272727272727,0.5503355704697986,0.9318181818181818,0.6919831223628692,0.2728564049586777
3,person_vs_organization,3,88,191,21,21,KFold,5,LogReg,TFIDF_description+full_name,317,False,0.6766666666666666,0.6953413253413254,0.6766666666666666,0.5819690056316027,
3,person_vs_organization,3,21,21,21,21,KFold,5,LogReg,TFIDF_description+full_name,317,True,0.4444444444444444,0.4606060606060606,0.4444444444444444,0.3508771929824562,
3,person_vs_organization,2,88,191,0,88,KFold,5,LogReg,TFIDF_description+full_name,317,False,0.7240143369175627,0.7126865671641791,1.0,0.8322440087145969,0.6801225606853879
3,person_vs_organization,2,88,88,0,88,KFold,5,LogReg,TFIDF_description+full_name,317,True,0.6647727272727273,0.6058394160583942,0.9431818181818182,0.7377777777777778,0.6607696280991736
3,person_vs_organization,3,88,191,21,21,LOOCV,300,LogReg,TFIDF_description+full_name,317,False,0.6733333333333333,0.6645132682048084,0.6733333333333333,0.5832573839662447,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,LogReg,TFIDF_description+full_name,317,True,0.4285714285714285,0.4606060606060606,0.4285714285714285,0.3323586744639376,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,LogReg,TFIDF_description+full_name,317,False,0.7275985663082437,0.7153558052434457,1.0,0.834061135371179,0.5063065207044265
3,person_vs_organization,2,88,88,0,88,LOOCV,176,LogReg,TFIDF_description+full_name,317,True,0.6534090909090909,0.6,0.9204545454545454,0.726457399103139,0.500129132231405
3,person_vs_organization,3,88,191,21,21,KFold,5,DecisionTree,TFIDF_description+full_name,317,False,0.6666666666666666,0.62,0.6666666666666666,0.5912801099450274,
3,person_vs_organization,3,21,21,21,21,KFold,5,DecisionTree,TFIDF_description+full_name,317,True,0.365079365079365,0.448087431693989,0.365079365079365,0.2287027218098268,
3,person_vs_organization,2,88,191,0,88,KFold,5,DecisionTree,TFIDF_description+full_name,317,False,0.7240143369175627,0.7209302325581395,0.9738219895287958,0.8285077951002228,0.5785637791527843
3,person_vs_organization,2,88,88,0,88,KFold,5,DecisionTree,TFIDF_description+full_name,317,True,0.5568181818181818,0.532051282051282,0.9431818181818182,0.680327868852459,0.5408703512396694
3,person_vs_organization,3,88,191,21,21,LOOCV,300,DecisionTree,TFIDF_description+full_name,317,False,0.6533333333333333,0.5936073802740469,0.6533333333333333,0.5755887056471763,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,DecisionTree,TFIDF_description+full_name,317,True,0.365079365079365,0.3429118773946361,0.365079365079365,0.2327707454289732,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,DecisionTree,TFIDF_description+full_name,317,False,0.7025089605734767,0.7142857142857143,0.9424083769633508,0.8126410835214447,0.2549381247025225
3,person_vs_organization,2,88,88,0,88,LOOCV,176,DecisionTree,TFIDF_description+full_name,317,True,0.5795454545454546,0.5460526315789473,0.9431818181818182,0.6916666666666667,0.254713326446281
3,person_vs_organization,3,88,191,21,21,KFold,5,RandomForest,TFIDF_description+full_name,317,False,0.6766666666666666,0.6419015534344003,0.6766666666666666,0.6016344086021506,
3,person_vs_organization,3,21,21,21,21,KFold,5,RandomForest,TFIDF_description+full_name,317,True,0.3968253968253968,0.4519774011299435,0.3968253968253968,0.2816666666666667,
3,person_vs_organization,2,88,191,0,88,KFold,5,RandomForest,TFIDF_description+full_name,317,False,0.7240143369175627,0.7209302325581395,0.9738219895287958,0.8285077951002228,0.6755414088529272
3,person_vs_organization,2,88,88,0,88,KFold,5,RandomForest,TFIDF_description+full_name,317,True,0.6022727272727273,0.5625,0.9204545454545454,0.6982758620689655,0.6505681818181818
3,person_vs_organization,3,88,191,21,21,LOOCV,300,RandomForest,TFIDF_description+full_name,317,False,0.6666666666666666,0.6174114603214997,0.6666666666666666,0.5941306841306843,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,RandomForest,TFIDF_description+full_name,317,True,0.3968253968253968,0.4540229885057472,0.3968253968253968,0.2838818565400843,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,RandomForest,TFIDF_description+full_name,317,False,0.7240143369175627,0.7261904761904762,0.9581151832460733,0.8261851015801355,0.5146953831508806
3,person_vs_organization,2,88,88,0,88,LOOCV,176,RandomForest,TFIDF_description+full_name,317,True,0.6136363636363636,0.5714285714285714,0.9090909090909092,0.7017543859649122,0.5045196280991735
3,person_vs_organization,3,88,191,21,21,KFold,5,SVM,TFIDF_description+full_name,317,False,0.68,0.6840178757015173,0.68,0.5915310427968655,
3,person_vs_organization,3,21,21,21,21,KFold,5,SVM,TFIDF_description+full_name,317,True,0.3492063492063492,0.448087431693989,0.3492063492063492,0.2010347376201034,
3,person_vs_organization,2,88,191,0,88,KFold,5,SVM,TFIDF_description+full_name,317,False,0.7383512544802867,0.7286821705426356,0.9842931937172776,0.8374164810690423,0.6789326511185149
3,person_vs_organization,2,88,88,0,88,KFold,5,SVM,TFIDF_description+full_name,317,True,0.5965909090909091,0.5555555555555556,0.9659090909090908,0.7053941908713693,0.6705191115702479
3,person_vs_organization,3,88,191,21,21,LOOCV,300,SVM,TFIDF_description+full_name,317,False,0.6833333333333333,0.6768095238095239,0.6833333333333333,0.6005976252260753,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,SVM,TFIDF_description+full_name,317,True,0.365079365079365,0.448087431693989,0.365079365079365,0.2287027218098268,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,SVM,TFIDF_description+full_name,317,False,0.7347670250896058,0.7258687258687259,0.9842931937172776,0.8355555555555556,0.6825916230366492
3,person_vs_organization,2,88,88,0,88,LOOCV,176,SVM,TFIDF_description+full_name,317,True,0.5965909090909091,0.5555555555555556,0.9659090909090908,0.7053941908713693,0.687112603305785
3,person_vs_organization,3,88,191,21,21,KFold,5,XGBoost,TFIDF_description+full_name,317,False,0.6666666666666666,0.6174114603214997,0.6666666666666666,0.5941306841306843,
3,person_vs_organization,3,21,21,21,21,KFold,5,XGBoost,TFIDF_description+full_name,317,True,0.3174603174603174,0.2092307692307692,0.3174603174603174,0.2286661143330571,
3,person_vs_organization,2,88,191,0,88,KFold,5,XGBoost,TFIDF_description+full_name,317,False,0.7060931899641577,0.7056603773584905,0.9790575916230366,0.8201754385964912,0.559644217039505
3,person_vs_organization,2,88,88,0,88,KFold,5,XGBoost,TFIDF_description+full_name,317,True,0.5795454545454546,0.5454545454545454,0.9545454545454546,0.6942148760330579,0.5776730371900827
3,person_vs_organization,3,88,191,21,21,LOOCV,300,XGBoost,TFIDF_description+full_name,317,False,0.6633333333333333,0.6122356442577032,0.6633333333333333,0.5888170601524291,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,XGBoost,TFIDF_description+full_name,317,True,0.0158730158730158,0.0079365079365079,0.0158730158730158,0.0105820105820105,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,XGBoost,TFIDF_description+full_name,317,False,0.7025089605734767,0.7093023255813954,0.9581151832460733,0.8151447661469933,0.2837339362208472
3,person_vs_organization,2,88,88,0,88,LOOCV,176,XGBoost,TFIDF_description+full_name,317,True,0.5681818181818182,0.54,0.9204545454545454,0.680672268907563,0.2571022727272727
3,person_vs_organization,3,88,191,21,21,KFold,5,AdaBoost,TFIDF_description+full_name,317,False,0.6766666666666666,0.6598690476190476,0.6766666666666666,0.592462058661634,
3,person_vs_organization,3,21,21,21,21,KFold,5,AdaBoost,TFIDF_description+full_name,317,True,0.3809523809523809,0.3728070175438596,0.3809523809523809,0.2594871794871795,
3,person_vs_organization,2,88,191,0,88,KFold,5,AdaBoost,TFIDF_description+full_name,317,False,0.7168458781362007,0.71875,0.9633507853403142,0.8232662192393736,0.5610423607805807
3,person_vs_organization,2,88,88,0,88,KFold,5,AdaBoost,TFIDF_description+full_name,317,True,0.5795454545454546,0.5460526315789473,0.9431818181818182,0.6916666666666667,0.5905862603305785
3,person_vs_organization,3,88,191,21,21,LOOCV,300,AdaBoost,TFIDF_description+full_name,317,False,0.66,0.6154360812425329,0.66,0.5738481358578958,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,AdaBoost,TFIDF_description+full_name,317,True,0.3968253968253968,0.3894736842105263,0.3968253968253968,0.282051282051282,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,AdaBoost,TFIDF_description+full_name,317,False,0.7096774193548387,0.7131782945736435,0.9633507853403142,0.8195991091314031,0.239409804854831
3,person_vs_organization,2,88,88,0,88,LOOCV,176,AdaBoost,TFIDF_description+full_name,317,True,0.5909090909090909,0.5540540540540541,0.9318181818181818,0.6949152542372882,0.2798295454545454
3,person_vs_organization,3,88,191,21,21,KFold,5,LogReg,TFIDF_username+full_name,400,False,0.65,0.7041554054054053,0.65,0.5249049192036425,
3,person_vs_organization,3,21,21,21,21,KFold,5,LogReg,TFIDF_username+full_name,400,True,0.3492063492063492,0.3333333333333333,0.3492063492063492,0.2201646090534979,
3,person_vs_organization,2,88,191,0,88,KFold,5,LogReg,TFIDF_username+full_name,400,False,0.6845878136200717,0.6845878136200717,1.0,0.8127659574468085,0.5946275583055687
3,person_vs_organization,2,88,88,0,88,KFold,5,LogReg,TFIDF_username+full_name,400,True,0.5852272727272727,0.5477707006369427,0.9772727272727272,0.7020408163265306,0.5840005165289256
3,person_vs_organization,3,88,191,21,21,LOOCV,300,LogReg,TFIDF_username+full_name,400,False,0.65,0.7041554054054053,0.65,0.5249049192036425,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,LogReg,TFIDF_username+full_name,400,True,0.3809523809523809,0.3816091954022989,0.3809523809523809,0.2713404738721194,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,LogReg,TFIDF_username+full_name,400,False,0.6845878136200717,0.6845878136200717,1.0,0.8127659574468085,0.2473227034745359
3,person_vs_organization,2,88,88,0,88,LOOCV,176,LogReg,TFIDF_username+full_name,400,True,0.5738636363636364,0.5408805031446541,0.9772727272727272,0.6963562753036437,0.2209452479338843
3,person_vs_organization,3,88,191,21,21,KFold,5,DecisionTree,TFIDF_username+full_name,400,False,0.6566666666666666,0.6495977011494253,0.6566666666666666,0.5482237967952254,
3,person_vs_organization,3,21,21,21,21,KFold,5,DecisionTree,TFIDF_username+full_name,400,True,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1666666666666666,
3,person_vs_organization,2,88,191,0,88,KFold,5,DecisionTree,TFIDF_username+full_name,400,False,0.7132616487455197,0.7094339622641509,0.9842931937172776,0.8245614035087719,0.567021656354117
3,person_vs_organization,2,88,88,0,88,KFold,5,DecisionTree,TFIDF_username+full_name,400,True,0.5568181818181818,0.5308641975308642,0.9772727272727272,0.688,0.5631456611570247
3,person_vs_organization,3,88,191,21,21,LOOCV,300,DecisionTree,TFIDF_username+full_name,400,False,0.65,0.6026273726273726,0.65,0.5482846220249107,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,DecisionTree,TFIDF_username+full_name,400,True,0.365079365079365,0.448087431693989,0.365079365079365,0.2287027218098268,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,DecisionTree,TFIDF_username+full_name,400,False,0.7096774193548387,0.706766917293233,0.9842931937172776,0.8227571115973742,0.417509519276535
3,person_vs_organization,2,88,88,0,88,LOOCV,176,DecisionTree,TFIDF_username+full_name,400,True,0.5568181818181818,0.5304878048780488,0.9886363636363636,0.6904761904761905,0.3903667355371901
3,person_vs_organization,3,88,191,21,21,KFold,5,RandomForest,TFIDF_username+full_name,400,False,0.6566666666666666,0.6709360730593608,0.6566666666666666,0.5436749482401656,
3,person_vs_organization,3,21,21,21,21,KFold,5,RandomForest,TFIDF_username+full_name,400,True,0.3333333333333333,0.2759562841530054,0.3333333333333333,0.1915871332626369,
3,person_vs_organization,2,88,191,0,88,KFold,5,RandomForest,TFIDF_username+full_name,400,False,0.7132616487455197,0.7063197026022305,0.9947643979057592,0.8260869565217391,0.598792241789624
3,person_vs_organization,2,88,88,0,88,KFold,5,RandomForest,TFIDF_username+full_name,400,True,0.5625,0.5341614906832298,0.9772727272727272,0.6907630522088354,0.5942019628099173
3,person_vs_organization,3,88,191,21,21,LOOCV,300,RandomForest,TFIDF_username+full_name,400,False,0.6633333333333333,0.6811264367816091,0.6633333333333333,0.5568574540003112,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,RandomForest,TFIDF_username+full_name,400,True,0.3492063492063492,0.3333333333333333,0.3492063492063492,0.2201646090534979,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,RandomForest,TFIDF_username+full_name,400,False,0.7096774193548387,0.7037037037037037,0.9947643979057592,0.824295010845987,0.4793848167539267
3,person_vs_organization,2,88,88,0,88,LOOCV,176,RandomForest,TFIDF_username+full_name,400,True,0.5511363636363636,0.5276073619631901,0.9772727272727272,0.6852589641434262,0.4256844008264462
3,person_vs_organization,3,88,191,21,21,KFold,5,SVM,TFIDF_username+full_name,400,False,0.6566666666666666,0.7069501133786849,0.6566666666666666,0.5389038531841778,
3,person_vs_organization,3,21,21,21,21,KFold,5,SVM,TFIDF_username+full_name,400,True,0.3492063492063492,0.4382615020912893,0.3492063492063492,0.2908496732026144,
3,person_vs_organization,2,88,191,0,88,KFold,5,SVM,TFIDF_username+full_name,400,False,0.7096774193548387,0.7022058823529411,1.0,0.8250539956803455,0.5953712517848644
3,person_vs_organization,2,88,88,0,88,KFold,5,SVM,TFIDF_username+full_name,400,True,0.5852272727272727,0.5477707006369427,0.9772727272727272,0.7020408163265306,0.5873579545454545
3,person_vs_organization,3,88,191,21,21,LOOCV,300,SVM,TFIDF_username+full_name,400,False,0.66,0.7083617747440273,0.66,0.545721183123097,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,SVM,TFIDF_username+full_name,400,True,0.0634920634920634,0.2666666666666666,0.0634920634920634,0.1025641025641025,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,SVM,TFIDF_username+full_name,400,False,0.7096774193548387,0.7022058823529411,1.0,0.8250539956803455,0.2479176582579724
3,person_vs_organization,2,88,88,0,88,LOOCV,176,SVM,TFIDF_username+full_name,400,True,0.5852272727272727,0.5477707006369427,0.9772727272727272,0.7020408163265306,0.2208161157024793
3,person_vs_organization,3,88,191,21,21,KFold,5,XGBoost,TFIDF_username+full_name,400,False,0.6533333333333333,0.6416533027873235,0.6533333333333333,0.5416313755685788,
3,person_vs_organization,3,21,21,21,21,KFold,5,XGBoost,TFIDF_username+full_name,400,True,0.3174603174603174,0.2092307692307692,0.3174603174603174,0.2286661143330571,
3,person_vs_organization,2,88,191,0,88,KFold,5,XGBoost,TFIDF_username+full_name,400,False,0.6953405017921147,0.6948529411764706,0.9895287958115184,0.816414686825054,0.512434554973822
3,person_vs_organization,2,88,88,0,88,KFold,5,XGBoost,TFIDF_username+full_name,400,True,0.5056818181818182,0.5035971223021583,0.7954545454545454,0.6167400881057269,0.5136880165289257
3,person_vs_organization,3,88,191,21,21,LOOCV,300,XGBoost,TFIDF_username+full_name,400,False,0.6566666666666666,0.6495977011494253,0.6566666666666666,0.5482237967952254,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,XGBoost,TFIDF_username+full_name,400,True,0.0,0.0,0.0,0.0,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,XGBoost,TFIDF_username+full_name,400,False,0.6953405017921147,0.6948529411764706,0.9895287958115184,0.816414686825054,0.1012018086625416
3,person_vs_organization,2,88,88,0,88,LOOCV,176,XGBoost,TFIDF_username+full_name,400,True,0.5340909090909091,0.5176470588235295,1.0,0.6821705426356589,0.1584452479338843
3,person_vs_organization,3,88,191,21,21,KFold,5,AdaBoost,TFIDF_username+full_name,400,False,0.6466666666666666,0.644723163841808,0.6466666666666666,0.5230381875304217,
3,person_vs_organization,3,21,21,21,21,KFold,5,AdaBoost,TFIDF_username+full_name,400,True,0.365079365079365,0.448087431693989,0.365079365079365,0.2287027218098268,
3,person_vs_organization,2,88,191,0,88,KFold,5,AdaBoost,TFIDF_username+full_name,400,False,0.7060931899641577,0.7026022304832714,0.9895287958115184,0.8217391304347826,0.5617265587815325
3,person_vs_organization,2,88,88,0,88,KFold,5,AdaBoost,TFIDF_username+full_name,400,True,0.5511363636363636,0.5272727272727272,0.9886363636363636,0.6877470355731226,0.5329287190082644
3,person_vs_organization,3,88,191,21,21,LOOCV,300,AdaBoost,TFIDF_username+full_name,400,False,0.6466666666666666,0.6202064033804648,0.6466666666666666,0.5281085979411339,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,AdaBoost,TFIDF_username+full_name,400,True,0.3174603174603174,0.1075268817204301,0.3174603174603174,0.1606425702811245,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,AdaBoost,TFIDF_username+full_name,400,False,0.6989247311827957,0.6988847583643123,0.9842931937172776,0.8173913043478261,0.1444550214183722
3,person_vs_organization,2,88,88,0,88,LOOCV,176,AdaBoost,TFIDF_username+full_name,400,True,0.5511363636363636,0.5272727272727272,0.9886363636363636,0.6877470355731226,0.1136363636363636
3,person_vs_organization,3,88,191,21,21,KFold,5,LogReg,TFIDF_description+username+full_name,517,False,0.6766666666666666,0.7155671296296297,0.6766666666666666,0.5781383437717467,
3,person_vs_organization,3,21,21,21,21,KFold,5,LogReg,TFIDF_description+username+full_name,517,True,0.4444444444444444,0.4583333333333333,0.4444444444444444,0.3484848484848484,
3,person_vs_organization,2,88,191,0,88,KFold,5,LogReg,TFIDF_description+username+full_name,517,False,0.7204301075268817,0.7100371747211895,1.0,0.8304347826086956,0.6833353165159448
3,person_vs_organization,2,88,88,0,88,KFold,5,LogReg,TFIDF_description+username+full_name,517,True,0.6534090909090909,0.5971223021582733,0.9431818181818182,0.7312775330396476,0.6588326446280992
3,person_vs_organization,3,88,191,21,21,LOOCV,300,LogReg,TFIDF_description+username+full_name,517,False,0.68,0.6982222222222222,0.68,0.5880044056457535,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,LogReg,TFIDF_description+username+full_name,517,True,0.3492063492063492,0.4333333333333333,0.3492063492063492,0.3075117370892019,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,LogReg,TFIDF_description+username+full_name,517,False,0.7240143369175627,0.7126865671641791,1.0,0.8322440087145969,0.497322703474536
3,person_vs_organization,2,88,88,0,88,LOOCV,176,LogReg,TFIDF_description+username+full_name,517,True,0.6363636363636364,0.5869565217391305,0.9204545454545454,0.7168141592920354,0.4990960743801653
3,person_vs_organization,3,88,191,21,21,KFold,5,DecisionTree,TFIDF_description+username+full_name,517,False,0.6766666666666666,0.6344938271604939,0.6766666666666666,0.607111045749231,
3,person_vs_organization,3,21,21,21,21,KFold,5,DecisionTree,TFIDF_description+username+full_name,517,True,0.365079365079365,0.448087431693989,0.365079365079365,0.2287027218098268,
3,person_vs_organization,2,88,191,0,88,KFold,5,DecisionTree,TFIDF_description+username+full_name,517,False,0.7096774193548387,0.7131782945736435,0.9633507853403142,0.8195991091314031,0.5592277486910995
3,person_vs_organization,2,88,88,0,88,KFold,5,DecisionTree,TFIDF_description+username+full_name,517,True,0.5681818181818182,0.538961038961039,0.9431818181818182,0.6859504132231405,0.545389979338843
3,person_vs_organization,3,88,191,21,21,LOOCV,300,DecisionTree,TFIDF_description+username+full_name,517,False,0.6766666666666666,0.6292584402181925,0.6766666666666666,0.6121328215613827,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,DecisionTree,TFIDF_description+username+full_name,517,True,0.3492063492063492,0.4462365591397849,0.3492063492063492,0.198977729098211,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,DecisionTree,TFIDF_description+username+full_name,517,False,0.7060931899641577,0.7137254901960784,0.9528795811518324,0.8161434977578476,0.427594002855783
3,person_vs_organization,2,88,88,0,88,LOOCV,176,DecisionTree,TFIDF_description+username+full_name,517,True,0.5511363636363636,0.5294117647058824,0.9204545454545454,0.6721991701244814,0.4021177685950413
3,person_vs_organization,3,88,191,21,21,KFold,5,RandomForest,TFIDF_description+username+full_name,517,False,0.6733333333333333,0.6420221838539214,0.6733333333333333,0.5931974281974282,
3,person_vs_organization,3,21,21,21,21,KFold,5,RandomForest,TFIDF_description+username+full_name,517,True,0.4126984126984127,0.4540229885057472,0.4126984126984127,0.3054203180785459,
3,person_vs_organization,2,88,191,0,88,KFold,5,RandomForest,TFIDF_description+username+full_name,517,False,0.7168458781362007,0.7137404580152672,0.9790575916230366,0.82560706401766,0.6783971918134222
3,person_vs_organization,2,88,88,0,88,KFold,5,RandomForest,TFIDF_description+username+full_name,517,True,0.5965909090909091,0.5594405594405595,0.9090909090909092,0.6926406926406926,0.6459194214876033
3,person_vs_organization,3,88,191,21,21,LOOCV,300,RandomForest,TFIDF_description+username+full_name,517,False,0.6633333333333333,0.6146902489238256,0.6633333333333333,0.5858653084323713,
3,person_vs_organization,3,21,21,21,21,LOOCV,63,RandomForest,TFIDF_description+username+full_name,517,True,0.365079365079365,0.448087431693989,0.365079365079365,0.2287027218098268,
3,person_vs_organization,2,88,191,0,88,LOOCV,279,RandomForest,TFIDF_description+username+full_name,517,False,0.7204301075268817,0.7198443579766537,0.9685863874345548,0.8258928571428571,0.6069133745835317
3,person_vs_organization,2,88,88,0,88,LOOCV,176,RandomForest,TFIDF_description+username+full_name,517,True,0.5909090909090909,0.5547945205479452,0.9204545454545454,0.6923076923076923,0.5767045454545454
3,person_vs_organization,3,88,191,21,21,KFold,5,SVM,TFIDF_description+username+full_name,517,False,0.6833333333333333,0.7009389671361502,0.6833333333333333,0.593948717948718,
3,person_vs_organization,3,21,21,21,21,KFold,5,SVM,TFIDF_description+username+full_name,517,True,0.4126984126984127,0.4583333333333333,0.4126984126984127,0.31002331002331,
3,person_vs_organization,2,88,191,0,88,KFold,5,SVM,TFIDF_description+username+full_name,517,False,0.7311827956989247,0.7213740458015268,0.9895287958115184,0.8344370860927153,0.6744704902427415
3,person_vs_organization,2,88,88,0,88,KFold,5,SVM,TFIDF_description+username+full_name,517,True,0.6306818181818182,0.5804195804195804,0.9431818181818182,0.7186147186147186,0.6496642561983471
3,person_vs_organization,3,88,191,21,21,LOOCV,300,SVM,TFIDF_description+username+full_name,517,False,0.6766666666666666,0.668888888888889,0.6766666666666666,0.5891217572832316,
