keyword,poi_name,Twitter_username,Twitter_url,source_folder
Iran physician,Abu Sahl 'Isa ibn Yahya al-Masihi,nan,https://x.com/nan,iranian_physicians
Iran physician,Abu Zayd al-Balkhi,nan,https://x.com/nan,iranian_physicians
Iran physician,Abu Zayn Kahhal,nan,https://x.com/nan,iranian_physicians
Iran physician,Abu al-Hasan al-Tabari,nan,https://x.com/nan,iranian_physicians
Iran physician,Abu al-Qasim Muqane'i,nan,https://x.com/nan,iranian_physicians
Iran physician,Abu al-Qasim al-Habib Neishapuri,nan,https://x.com/nan,iranian_physicians
Iran physician,Abu ul-Ala Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Abubakr Esfarayeni,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Abul qasim Bakhtiar,nan,https://x.com/nan,iranian_physicians
Iran physician,Afshin Yadollahi,nan,https://x.com/nan,iranian_physicians
Iran physician,Ahmad Reza Djalali,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Ahmad ibn 'Imad al-Din,nan,https://x.com/nan,iranian_physicians
Iran physician,Ahmad ibn Farrokh,nan,https://x.com/nan,iranian_physicians
Iran physician,Akram Pedramnia,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Al-Hakim al-Munajjim,nan,https://x.com/nan,iranian_physicians
Iran physician,Al-Khurasani al-Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Al-Nagawri,nan,https://x.com/nan,iranian_physicians
Iran physician,Al-Natili,nan,https://x.com/nan,iranian_physicians
Iran physician,Alavi Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Albubather,nan,https://x.com/nan,iranian_physicians
Iran physician,Ali Asghar Khodadoust,nan,https://x.com/nan,iranian_physicians
Iran physician,Ali Asqar Peyvandi,nan,https://x.com/nan,iranian_physicians
Iran physician,Ali Nobakht,nan,https://x.com/nan,iranian_physicians
Iran physician,Ali Rıza Öreroğlu,nan,https://x.com/nan,iranian_physicians
Iran physician,Ali ibn Sahl Rabban al-Tabari,nan,https://x.com/nan,iranian_physicians
Iran physician,Alimorad Farshchian,nan,https://x.com/nan,iranian_physicians
Iran physician,Alireza Marandi,nan,https://x.com/nan,iranian_physicians
Iran physician,Alireza Noori,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Alireza Yalda,nan,https://x.com/nan,iranian_physicians
Iran physician,Amin al-Din Rashid al-Din Vatvat,nan,https://x.com/nan,iranian_physicians
Iran physician,Andranik Ovassapian,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Apollonides of Cos,nan,https://x.com/nan,iranian_physicians
Iran physician,Aqsara'i,nan,https://x.com/nan,iranian_physicians
Iran physician,Armen Kocharian,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Asghar Aghamohammadi,nan,https://x.com/nan,iranian_physicians
Iran physician,Avicenna,nan,https://x.com/nan,iranian_physicians
Iran physician,Avideh Nazeri,nan,https://x.com/nan,iranian_physicians
Iran physician,Awḥad al-Dīn al-Rāzī,nan,https://x.com/nan,iranian_physicians
Iran physician,Azar Andami,nan,https://x.com/nan,iranian_physicians
Iran physician,Azarakhsh Mokri,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Azin Alizadehasl,nan,https://x.com/nan,iranian_physicians
Iran physician,Badri Teymourtash,nan,https://x.com/nan,iranian_physicians
Iran physician,Baha Al-Dowleh Razi,nan,https://x.com/nan,iranian_physicians
Iran physician,Bahman Sholevar,nan,https://x.com/nan,iranian_physicians
Iran physician,Bahram Eynollahi,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Behrouz Boroumand,nan,https://x.com/nan,iranian_physicians
Iran physician,Behrouz Nikbin,nan,https://x.com/nan,iranian_physicians
Iran physician,Borzuya,nan,https://x.com/nan,iranian_physicians
Iran physician,Burhan-ud-din Kermani,nan,https://x.com/nan,iranian_physicians
Iran physician,Ctesias,nan,https://x.com/nan,iranian_physicians
Iran physician,David Khan (diplomat),nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Ebrahim Chehrazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Ebrahim Hakimi,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Ernest Cloquet,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Farrokh Saidi,nan,https://x.com/nan,iranian_physicians
Iran physician,Farrokhroo Parsa,nan,https://x.com/nan,iranian_physicians
Iran physician,Farzaneh Sharifi,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Fereydoon Batmanghelidj,nan,https://x.com/nan,iranian_physicians
Iran physician,Fereydoun Ala,nan,https://x.com/nan,iranian_physicians
Iran physician,Gabriel of Sinjar,nan,https://x.com/nan,iranian_physicians
Iran physician,Gary Ghahremani,nan,https://x.com/nan,iranian_physicians
Iran physician,Gholam A. Peyman,nan,https://x.com/nan,iranian_physicians
Iran physician,Gholam-Hossein Sa'edi,nan,https://x.com/nan,iranian_physicians
Iran physician,Gholam-Reza Pourmand,nan,https://x.com/nan,iranian_physicians
Iran physician,Golchin Gilani,nan,https://x.com/nan,iranian_physicians
Iran physician,Habibollah Hedayat,nan,https://x.com/nan,iranian_physicians
Iran physician,Hajji Baba Afshar,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Hakim Daud,nan,https://x.com/nan,iranian_physicians
Iran physician,Hakim Ghulam Imam,nan,https://x.com/nan,iranian_physicians
Iran physician,Hakim Humam,nan,https://x.com/nan,iranian_physicians
Iran physician,Hakim Yazghel Haqnazar,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Hakim-e-Gilani,nan,https://x.com/nan,iranian_physicians
Iran physician,Hamid Ahmadieh,nan,https://x.com/nan,iranian_physicians
Iran physician,Hamid Ghodse,nan,https://x.com/nan,iranian_physicians
Iran physician,Hamid Reza Rasekh,nan,https://x.com/nan,iranian_physicians
Iran physician,Hassan Farsam,nan,https://x.com/nan,iranian_physicians
Iran physician,Hassan Ghazizadeh Hashemi,nan,https://x.com/nan,iranian_physicians
Iran physician,Hassan Tarighat Monfared,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Homa Darabi,nan,https://x.com/nan,iranian_physicians
Iran physician,Homa Shaibany,nan,https://x.com/nan,iranian_physicians
Iran physician,Hossein Fakhraee,nan,https://x.com/nan,iranian_physicians
Iran physician,Hossein Fatemi (psychiatrist),nan,https://x.com/nan,iranian_physicians
Iran physician,Hossein Gharib,nan,https://x.com/nan,iranian_physicians
Iran physician,Hossein Malek-Afzali,nan,https://x.com/nan,iranian_physicians
Iran physician,Hossein Ravazadeh,nan,https://x.com/nan,iranian_physicians
Iran physician,Husayni Isfahani,nan,https://x.com/nan,iranian_physicians
Iran physician,Ibn Abi Sadiq,nan,https://x.com/nan,iranian_physicians
Iran physician,Ibn Abi al-Ashʿath,nan,https://x.com/nan,iranian_physicians
Iran physician,Ibn Hindu,nan,https://x.com/nan,iranian_physicians
Iran physician,Ibn Marzuban,nan,https://x.com/nan,iranian_physicians
Iran physician,Ibrahim ibn Baks,nan,https://x.com/nan,iranian_physicians
Iran physician,Iradj Fazel,nan,https://x.com/nan,iranian_physicians
Iran physician,Iradj Gandjbaksh,nan,https://x.com/nan,iranian_physicians
Iran physician,Iraj Nazeri,nan,https://x.com/nan,iranian_physicians
Iran physician,Jabril ibn Bukhtishu,nan,https://x.com/nan,iranian_physicians
Iran physician,Jafar Bolhari,nan,https://x.com/nan,iranian_physicians
Iran physician,Jahanshah Saleh,nan,https://x.com/nan,iranian_physicians
Iran physician,Jalal al-Din Muhammad al-Isfahani,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Jamaluddin Mostaghimi,nan,https://x.com/nan,iranian_physicians
Iran physician,Javad Heyat,nan,https://x.com/nan,iranian_physicians
Iran physician,Javad Nurbakhsh,nan,https://x.com/nan,iranian_physicians
Iran physician,Kamiar and Arash Alaei incident,nan,https://x.com/nan,iranian_physicians
Iran physician,Kamran Bagheri Lankarani,nan,https://x.com/nan,iranian_physicians
Iran physician,Karim Vessal,nan,https://x.com/nan,iranian_physicians
Iran physician,Kazem Sami,nan,https://x.com/nan,iranian_physicians
Iran physician,Khosrow Jamshidi,nan,https://x.com/nan,iranian_physicians
Iran physician,Levon Davidian,nan,https://x.com/nan,iranian_physicians
Iran physician,List of medieval and pre-modern Iranian doctors,nan,https://x.com/nan,iranian_physicians
Iran physician,Mahdi Balali-Mood,nan,https://x.com/nan,iranian_physicians
Iran physician,Mahmud ibn Ilyas Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Majid Samii,nan,https://x.com/nan,iranian_physicians
Iran physician,Manouchehr Eghbal,nan,https://x.com/nan,iranian_physicians
Iran physician,Manouchehr Hakim,nan,https://x.com/nan,iranian_physicians
Iran physician,Mansur ibn Ilyas,nan,https://x.com/nan,iranian_physicians
Iran physician,Maqsud-Ali Tabrizi,nan,https://x.com/nan,iranian_physicians
Iran physician,Marzieh Vahid-Dastjerdi,nan,https://x.com/nan,iranian_physicians
Iran physician,Masarjawaih,nan,https://x.com/nan,iranian_physicians
Iran physician,Masawaiyh,nan,https://x.com/nan,iranian_physicians
Iran physician,Masih Kashani,nan,https://x.com/nan,iranian_physicians
Iran physician,Masoud Soleimani,nan,https://x.com/nan,iranian_physicians
Iran physician,Masoumeh Pashaei Bahram,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Masʽud ibn Muhammad Sijzi,nan,https://x.com/nan,iranian_physicians
Iran physician,Mehdi Azar,nan,https://x.com/nan,iranian_physicians
Iran physician,Mehdi Younesi Rostami,nan,https://x.com/nan,iranian_physicians
Iran physician,Mehrdad Afarid,nan,https://x.com/nan,iranian_physicians
Iran physician,Mina Izadyar,nan,https://x.com/nan,iranian_physicians
Iran physician,Minoo Lenarz,nan,https://x.com/nan,iranian_physicians
Iran physician,Minoo Mohraz,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Mirza Ali Khan La'li,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Mirza Mahmud Khan Hakim ol-Molk,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Mohamadreza Baghaban Eslaminejad,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammad Ali Sahraian,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammad Gharib,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammad Mehdi ibn Ali Naqi,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammad Reza Ameli Tehrani,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammad Reza Mokhber Dezfouli,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Mohammad-Reza Khatami,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammad-Reza Zafarghandi,nan,https://x.com/nan,iranian_physicians
Iran physician,Mohammadreza Sargolzaee,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Morvarid Karimi,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Moslem Bahadori,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad Abdolrahman,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad Ali Astarabadi,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad Aqa-Kermani,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad Zarrindast,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad ibn Mahmud Amuli,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad ibn Yusuf al-Harawi,nan,https://x.com/nan,iranian_physicians
Iran physician,Muhammad ibn Yusuf al-Ilaqi,nan,https://x.com/nan,iranian_physicians
Iran physician,Muqim Arzani,nan,https://x.com/nan,iranian_physicians
Iran physician,Najib ad-Din Samarqandi,nan,https://x.com/nan,iranian_physicians
Iran physician,Najm al-Din Mahmud ibn Ilyas al-Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Nakhshabi,nan,https://x.com/nan,iranian_physicians
Iran physician,Naser Kamalian,nan,https://x.com/nan,iranian_physicians
Iran physician,Nasrollah Moghtader Mojdehi,nan,https://x.com/nan,iranian_physicians
Iran physician,Nasser Simforoosh,nan,https://x.com/nan,iranian_physicians
Iran physician,Nassir Ghaemi,nan,https://x.com/nan,iranian_physicians
Iran physician,Nazem al-Atebba,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Neda Alijani,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Nima Rezaei,nan,https://x.com/nan,iranian_physicians
Iran physician,Noah McKay,nan,https://x.com/nan,iranian_physicians
Iran physician,Noraladin Pirmoazzen,nan,https://x.com/nan,iranian_physicians
Iran physician,Nossrat Peseschkian,nan,https://x.com/nan,iranian_physicians
Iran physician,Nurbakhshi,nan,https://x.com/nan,iranian_physicians
Iran physician,Parastoo Bakhshi,nan,https://x.com/nan,iranian_physicians
Iran physician,Parvaneh Vossough,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Pejman Azarmina,nan,https://x.com/nan,iranian_physicians
Iran physician,Prosecution of Hamid Ghareh-Hassanlou,nan,https://x.com/nan,iranian_physicians
Iran physician,Qiwam al-Din Muhammad al-Hasani,nan,https://x.com/nan,iranian_physicians
Iran physician,Qumri,nan,https://x.com/nan,iranian_physicians
Iran physician,Qurayshi al-Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Qutb al-Din al-Shirazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Rahim Rahmanzadeh,nan,https://x.com/nan,iranian_physicians
Iran physician,Rahmatollah Hafezi,nan,https://x.com/nan,iranian_physicians
Iran physician,Rashid Massumi,nan,https://x.com/nan,iranian_physicians
Iran physician,Rashid al-Din Hamadani,nan,https://x.com/nan,iranian_physicians
Iran physician,Reza Malekzadeh,nan,https://x.com/nan,iranian_physicians
Iran physician,Rostam Gorgani,nan,https://x.com/nan,iranian_physicians
Iran physician,Roxana Mehran,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Sa'd al-Dawla al-Safi ibn Hibatullah,nan,https://x.com/nan,iranian_physicians
Iran physician,Saba Valadkhan,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Sadegh Nezam-mafi,nan,https://x.com/nan,iranian_physicians
Iran physician,Sadid al-Din al-Kazaruni,nan,https://x.com/nan,iranian_physicians
Iran physician,Sakineh Peri,nan,https://x.com/nan,iranian_physicians
Iran physician,Samuel Rahbar,nan,https://x.com/nan,iranian_physicians
Iran physician,Sati-un-Nissa,nan,https://x.com/nan,iranian_physicians
Iran physician,Sayyed Bozorg Mahmoody,nan,https://x.com/nan,iranian_physicians
Iran physician,Seyed Hossein Mousavian (physician),nan,https://x.com/nan,iranian_physicians
Iran physician,Seyed Nasser Emadi,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Shah-Mohammad Qazvini,nan,https://x.com/nan,iranian_physicians
Iran physician,Shapur ibn Sahl,nan,https://x.com/nan,iranian_physicians
Iran physician,Sharaf al-Zaman al-Marwazi,nan,https://x.com/nan,iranian_physicians
Iran physician,Shaykh Muhammad ibn Thaleb,nan,https://x.com/nan,iranian_physicians
Iran physician,Shifa'i Isfahani,nan,https://x.com/nan,iranian_physicians
Iran physician,Shirin Rouhanirad,nan,https://x.com/nan,iranian_physicians
Iran physician,Siroos Mirzaei,nan,https://x.com/nan,iranian_physicians
Iran physician,Sultan Ali Khorasani,nan,https://x.com/nan,iranian_physicians
Iran physician,Tunakabuni,nan,https://x.com/nan,iranian_physicians
Iran physician,Udjahorresnet,nan,https://x.com/nan,iranian_physicians
Iran physician,William Cormick,nan,https://x.com/nan,19th-century_iranian_physicians
Iran physician,Yahya Adl,nan,https://x.com/nan,iranian_physicians
Iran physician,Yasamin Mostofi,nan,https://x.com/nan,iranian_physicians
Iran physician,Yazdan Yazdanpanah,nan,https://x.com/nan,21st-century_iranian_physicians
Iran physician,Younan Nowzaradan,nan,https://x.com/nan,iranian_physicians
Iran physician,Yuhanna ibn Bukhtishu,nan,https://x.com/nan,iranian_physicians
Iran physician,Yusuf ibn Ismail al-Kutubi,nan,https://x.com/nan,iranian_physicians
Iran physician,Zahra Bani Yaghoub,nan,https://x.com/nan,iranian_physicians
Iran physician,Zahra Sheikhi,nan,https://x.com/nan,iranian_physicians
Iran physician,Zakariya al-Qazwini,nan,https://x.com/nan,iranian_physicians
Iran physician,Zayn al-Din Gorgani,nan,https://x.com/nan,iranian_physicians
Iran physician,Zayn-e-Attar,nan,https://x.com/nan,iranian_physicians
Iran physician,ʽImad Shirazi,nan,https://x.com/nan,iranian_physicians
Iran pop singer,Afshin (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Afshin Moghaddam,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Ali Abdolmaleki,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Ali Lohrasbi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Ali Reza Eftekhari,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Alireza Assar,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Amir Hossein Mohabat,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Arash (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Aref (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Arsi Nami,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Babak Jahanbakhsh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Behnam Safavi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Benyamin Bahadori,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Bijan Mortazavi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Cameron Cartio,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Dariush (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Davood Younesi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Ehsan Khajeh Amiri,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Faramarz Aslani,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Faramarz Assef,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Farhad Mehrad,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Farman Fathalian,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Fereydoun Farrokhzad,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Giti Pashaei,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Habib (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Hayedeh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Homeyra,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Hooshmand Aghili,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Jaklin Derderian,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Javad Yasari,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Khashayar Etemadi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Kouros Shahmiri,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mahasti,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Majid Akhshabi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Majid Razavi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mansour (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Marjan (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Martik,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Maryam Heydarzadeh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Maziar (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mehdi Yarrahi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mehrdad New York,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mehrnoosh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Moein (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mohammad Esfahani,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mohammad Nouri (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mohammad Reza Golzar,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mohsen Chavoshi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mohsen Ebrahimzadeh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Mohsen Yeganeh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Morteza (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Morteza Pashaei,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Nematollah Aghasi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Noureddin Razavi Sarvestani,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Omid Hajili,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Pouran (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Pouya Pourjalil,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Pyruz,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Rahim Shahriari,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Ramesh (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Rana Mansour,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Sahar (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Sandy (Iranian music band),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Sepideh (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Shahkar Bineshpajooh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Shahram Shabpareh,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Shahrokh (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Shahrzad Sepanlou,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Shahyar Ghanbari,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Siavash Ghomayshi,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Susan (Iranian singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Susan Roshan,nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Toofan (singer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Vigen (entertainer),nan,https://x.com/nan,iranian_pop_singers
Iran pop singer,Xaniar Khosravi,nan,https://x.com/nan,iranian_pop_singers
Iran president,1980 October Surprise theory,nan,https://x.com/nan,presidents_of_iran
Iran president,1985 Iranian presidential election,nan,https://x.com/nan,presidents_of_iran
Iran president,1989 Iranian Supreme Leader election,nan,https://x.com/nan,presidents_of_iran
Iran president,2003 Iranian local elections,nan,https://x.com/nan,presidents_of_iran
Iran president,2007 Iranian petrol rationing riots,nan,https://x.com/nan,presidents_of_iran
Iran president,2007 gasoline rationing plan in Iran,nan,https://x.com/nan,presidents_of_iran
Iran president,2009 Iranian presidential election,nan,https://x.com/nan,presidents_of_iran
Iran president,2018 Dervish protests,nan,https://x.com/nan,presidents_of_iran
Iran president,2018 Iranian university protests,nan,https://x.com/nan,presidents_of_iran
Iran president,2018 Iranian water protests,nan,https://x.com/nan,presidents_of_iran
Iran president,2018–2019 Iranian general strikes and protests,nan,https://x.com/nan,presidents_of_iran
Iran president,2021 Iranian water protests,nan,https://x.com/nan,presidents_of_iran
Iran president,2021–2022 Iranian protests,nan,https://x.com/nan,presidents_of_iran
Iran president,9th legislature of the Islamic Republic of Iran,nan,https://x.com/nan,presidents_of_iran
Iran president,A 250 Years Old Person,nan,https://x.com/nan,presidents_of_iran
Iran president,A Letter for Tomorrow,nan,https://x.com/nan,presidents_of_iran
Iran president,Abbas Vaez-Tabasi,nan,https://x.com/nan,presidents_of_iran
Iran president,Abbas-Ali Soleimani,nan,https://x.com/nan,presidents_of_iran
Iran president,Abdul-Nabi Mousavi Fard,nan,https://x.com/nan,presidents_of_iran
Iran president,Abdullah Keyvani Hafeshjani,nan,https://x.com/nan,presidents_of_iran
Iran president,Advisor to the President of Iran,nan,https://x.com/nan,presidents_of_iran
Iran president,Ahl Al-Bayt World Assembly,nan,https://x.com/nan,presidents_of_iran
Iran president,Ahmad Alamolhoda,nan,https://x.com/nan,presidents_of_iran
Iran president,Ahmad Khomeini,nan,https://x.com/nan,presidents_of_iran
Iran president,Ahmad Masjed-Jamei,nan,https://x.com/nan,presidents_of_iran
Iran president,Aide to the president of Iran,nan,https://x.com/nan,presidents_of_iran
Iran president,Akbar Hashemi Rafsanjani 2013 presidential campaign,nan,https://x.com/nan,presidents_of_iran
Iran president,Akbar Torkan,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Akbar Javanfekr,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Akbar Mehrabian,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Khamenei bibliography,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Khamenei's fatwa against insulting revered Sunni figures,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Khamenei's fatwa against nuclear weapons,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Khatami,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Nejati,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Rabii,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Shamkhani,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Tehrani,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali Younesi,nan,https://x.com/nan,presidents_of_iran
Iran president,Ali-Asghar Zarei,nan,https://x.com/nan,presidents_of_iran
Iran president,An Outline of Islamic Thought in the Quran,nan,https://x.com/nan,presidents_of_iran
Iran president,Ardakan,nan,https://x.com/nan,presidents_of_iran
Iran president,Asadollah Asgaroladi,nan,https://x.com/nan,presidents_of_iran
Iran president,Assad-Allah Imani,nan,https://x.com/nan,presidents_of_iran
Iran president,Attempted assassination of Ali Khamenei,nan,https://x.com/nan,presidents_of_iran
Iran president,Azam al-Sadat Farahi,nan,https://x.com/nan,presidents_of_iran
Iran president,Badri Khamenei,nan,https://x.com/nan,presidents_of_iran
Iran president,Confirmations of Hassan Rouhani's Cabinet,nan,https://x.com/nan,presidents_of_iran
Iran president,Controversies of Mahmoud Ahmadinejad,nan,https://x.com/nan,presidents_of_iran
Iran president,Correspondence between Barack Obama and Ali Khamenei,nan,https://x.com/nan,presidents_of_iran
Iran president,Council for Spreading Mahmoud Ahmadinejad's Thoughts,nan,https://x.com/nan,presidents_of_iran
Iran president,Davoud Ahmadinejad,nan,https://x.com/nan,presidents_of_iran
Iran president,Davoud Danesh-Jafari,nan,https://x.com/nan,presidents_of_iran
Iran president,De-escalation policy of the Islamic Republic of Iran,nan,https://x.com/nan,presidents_of_iran
Iran president,Death and state funeral of Akbar Hashemi Rafsanjani,nan,https://x.com/nan,presidents_of_iran
Iran president,Deaths during the Mahsa Amini protests,nan,https://x.com/nan,presidents_of_iran
Iran president,Deviant current,nan,https://x.com/nan,presidents_of_iran
Iran president,Dialogue Among Civilizations,nan,https://x.com/nan,presidents_of_iran
Iran president,Durban Review Conference,nan,https://x.com/nan,presidents_of_iran
Iran president,Ebrahim Raisi 2017 presidential campaign,nan,https://x.com/nan,presidents_of_iran
Iran president,Ebrahim Yazdi,nan,https://x.com/nan,presidents_of_iran
Iran president,Effat Marashi,nan,https://x.com/nan,presidents_of_iran
Iran president,Electoral history of Akbar Hashemi Rafsanjani,nan,https://x.com/nan,presidents_of_iran
Iran president,Electoral history of Hassan Rouhani,nan,https://x.com/nan,presidents_of_iran
Iran president,Electoral history of Mahmoud Ahmadinejad,nan,https://x.com/nan,presidents_of_iran
