Name,Wikipedia_Link,wikidata_qid,wikidata_url
Masʽud ibn Muhammad Sijzi,https://en.wikipedia.org/wiki/Mas%CA%BDud_ibn_Muhammad_Sijzi,,
Yusuf ibn Ismail al-Kutubi,https://en.wikipedia.org/wiki/Yusuf_ibn_Ismail_al-Kutubi,Q6534413,https://www.wikidata.org/wiki/Q6534413
Abu Zayn Kahhal,https://en.wikipedia.org/wiki/Abu_Zayn_Kahhal,Q30314262,https://www.wikidata.org/wiki/Q30314262
Husayni Isfahani,https://en.wikipedia.org/wiki/Husayni_Isfahani,Q5948984,https://www.wikidata.org/wiki/Q5948984
Burhan-ud-din Kermani,https://en.wikipedia.org/wiki/Burhan-ud-din_Kermani,Q4116945,https://www.wikidata.org/wiki/Q4116945
Muhammad Ali Astarabadi,https://en.wikipedia.org/wiki/Muhammad_Ali_Astarabadi,Q6932377,https://www.wikidata.org/wiki/Q6932377
Nurbakhshi,https://en.wikipedia.org/wiki/Nurbakhshi,Q7070067,https://www.wikidata.org/wiki/Q7070067
Shaykh Muhammad ibn Thaleb,https://en.wikipedia.org/wiki/Shaykh_Muhammad_ibn_Thaleb,Q7491675,https://www.wikidata.org/wiki/Q7491675
Borzuya,https://en.wikipedia.org/wiki/Borzuya,Q1017211,https://www.wikidata.org/wiki/Q1017211
Gabriel of Sinjar,https://en.wikipedia.org/wiki/Gabriel_of_Sinjar,Q1489905,https://www.wikidata.org/wiki/Q1489905
Nasrin Moazami,https://en.wikipedia.org/wiki/Nasrin_Moazami,Q5854956,https://www.wikidata.org/wiki/Q5854956
Aboutorab Naficy,https://en.wikipedia.org/wiki/Aboutorab_Naficy,Q65195616,https://www.wikidata.org/wiki/Q65195616
Abbas Rezayi,https://en.wikipedia.org/wiki/Abbas_Rezayi,Q61063876,https://www.wikidata.org/wiki/Q61063876
Bahram Eynollahi,https://en.wikipedia.org/wiki/Bahram_Eynollahi,Q108394820,https://www.wikidata.org/wiki/Q108394820
Nahid Khodakarami,https://en.wikipedia.org/wiki/Nahid_Khodakarami,Q31069423,https://www.wikidata.org/wiki/Q31069423
Saeed Namaki,https://en.wikipedia.org/wiki/Saeed_Namaki,Q61065168,https://www.wikidata.org/wiki/Q61065168
Alireza Noori,https://en.wikipedia.org/wiki/Alireza_Noori,Q4726891,https://www.wikidata.org/wiki/Q4726891
