,,,,,,,,accuracy,accuracy,F1,F1,AUC,AUC
,,,,,,,,mean,std,mean,std,mean,std
iteration,data_version,target_column,algorithm,feature_set,training_type,balanced,#classes,,,,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+full_name,KFold,True,2,0.5789473684210527,,0.6862745098039216,,0.49930747922437674,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+full_name,KFold,True,3,0.3333333333333333,,0.21572649572649572,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+full_name,LOOCV,False,2,0.7988826815642458,,0.8853503184713376,,0.5755879059350504,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+full_name,LOOCV,False,3,0.715,,0.6321058044610143,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+full_name,LOOCV,True,2,0.5526315789473685,,0.6666666666666666,,0.48441828254847646,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+full_name,LOOCV,True,3,0.3968253968253968,,0.30318953583637026,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,KFold,False,2,0.7821229050279329,,0.877742946708464,,0.6041433370660693,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,KFold,False,3,0.695,,0.5798520710059172,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,KFold,True,2,0.5131578947368421,,0.6262626262626263,,0.4833795013850416,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,KFold,True,3,0.3333333333333333,,0.28678051865907656,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,LOOCV,False,2,0.7821229050279329,,0.877742946708464,,0.6308324001493093,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,LOOCV,False,3,0.7,,0.5805882352941176,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,LOOCV,True,2,0.5263157894736842,,0.6470588235294118,,0.4165512465373961,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username,LOOCV,True,3,0.38095238095238093,,0.32850151305712255,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,KFold,False,2,0.7877094972067039,,0.88125,,0.6239268383725269,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,KFold,True,2,0.5394736842105263,,0.6666666666666666,,0.5270083102493075,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,KFold,True,3,0.3333333333333333,,0.28160612535612534,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,LOOCV,False,2,0.7877094972067039,,0.88125,,0.6565882792086599,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,LOOCV,True,2,0.5263157894736842,,0.6666666666666666,,0.3919667590027701,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_description+username+full_name,LOOCV,True,3,0.3968253968253968,,0.30318953583637026,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,KFold,False,2,0.7877094972067039,,0.88125,,0.5755879059350505,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,KFold,True,2,0.5263157894736842,,0.6785714285714286,,0.5668282548476454,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,KFold,True,3,0.31746031746031744,,0.1606425702811245,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,LOOCV,False,2,0.7877094972067039,,0.88125,,0.2543859649122807,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,LOOCV,True,2,0.5263157894736842,,0.6785714285714286,,0.15373961218836568,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_full_name,LOOCV,True,3,0.31746031746031744,,0.1606425702811245,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,KFold,False,2,0.7877094972067039,,0.88125,,0.5013997760358343,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,KFold,True,2,0.47368421052631576,,0.4117647058823529,,0.4681440443213297,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,KFold,True,3,0.31746031746031744,,0.2515352493244903,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,LOOCV,False,2,0.7877094972067039,,0.88125,,0.47349757372153795,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,LOOCV,True,2,0.15789473684210525,,0.15789473684210525,,0.08760387811634349,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username,LOOCV,True,3,0.14285714285714285,,0.1105975004280089,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,KFold,False,2,0.7877094972067039,,0.88125,,0.557484135871594,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,KFold,True,2,0.5131578947368421,,0.672566371681416,,0.560595567867036,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,KFold,True,3,0.3492063492063492,,0.2773274379759273,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,LOOCV,False,2,0.7877094972067039,,0.88125,,0.4929078014184397,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,LOOCV,True,2,0.5,,0.6666666666666666,,0.1852493074792244,
2,iteration_2_merged,person_vs_organization,RandomForest,TFIDF_username+full_name,LOOCV,True,3,0.2857142857142857,,0.18796992481203006,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,KFold,False,2,0.7877094972067039,,0.88125,,0.4330907054871221,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,KFold,True,2,0.631578947368421,,0.65,,0.7198753462603878,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,KFold,True,3,0.4126984126984127,,0.4036538374359672,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,LOOCV,False,2,0.7877094972067039,,0.88125,,0.24645390070921985,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,LOOCV,True,2,0.631578947368421,,0.65,,0.6869806094182825,
2,iteration_2_merged,person_vs_organization,SVM,NUM_bio_len,LOOCV,True,3,0.2222222222222222,,0.2074074074074074,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,KFold,False,2,0.7932960893854749,,0.8840125391849529,,0.6714259051885032,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,KFold,False,3,0.71,,0.5944788838612368,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,KFold,True,2,0.5263157894736842,,0.6785714285714286,,0.5405124653739612,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,KFold,True,3,0.3492063492063492,,0.28268579812613365,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,LOOCV,False,2,0.7932960893854749,,0.8840125391849529,,0.5968645016797312,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,LOOCV,False,3,0.71,,0.5944788838612368,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,LOOCV,True,2,0.5131578947368421,,0.672566371681416,,0.1295013850415512,
2,iteration_2_merged,person_vs_organization,SVM,NUM_followers,LOOCV,True,3,0.015873015873015872,,0.030303030303030304,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,KFold,False,2,0.7877094972067039,,0.88125,,0.48618887644643527,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,KFold,True,2,0.5526315789473685,,0.34615384615384615,,0.6101108033240997,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,KFold,True,3,0.2857142857142857,,0.2633465383889832,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,LOOCV,False,2,0.7877094972067039,,0.88125,,0.5866927958193355,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,LOOCV,True,2,0.5394736842105263,,0.33962264150943394,,0.5976454293628808,
2,iteration_2_merged,person_vs_organization,SVM,NUM_following,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,KFold,False,2,0.7988826815642458,,0.8867924528301887,,0.608902575587906,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,KFold,False,3,0.715,,0.6054601769911504,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,KFold,True,2,0.5263157894736842,,0.6785714285714286,,0.6246537396121883,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,KFold,True,3,0.36507936507936506,,0.3096772661990053,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,LOOCV,False,2,0.7932960893854749,,0.8832807570977917,,0.6571481896229936,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,LOOCV,False,3,0.71,,0.6025602540049069,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,LOOCV,True,2,0.5263157894736842,,0.6785714285714286,,0.6204986149584488,
2,iteration_2_merged,person_vs_organization,SVM,NUM_ratio,LOOCV,True,3,0.031746031746031744,,0.05797101449275362,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,KFold,False,2,0.7877094972067039,,0.88125,,0.42525195968645013,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,KFold,True,2,0.5263157894736842,,0.6326530612244898,,0.6755540166204986,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,KFold,True,3,0.3333333333333333,,0.281001326259947,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,LOOCV,False,2,0.7877094972067039,,0.88125,,0.3729003359462486,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,LOOCV,True,2,0.5263157894736842,,0.6326530612244898,,0.6516620498614957,
2,iteration_2_merged,person_vs_organization,SVM,NUM_statuses,LOOCV,True,3,0.07936507936507936,,0.10416666666666667,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,KFold,False,2,0.7988826815642458,,0.8853503184713376,,0.6344718178424785,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,KFold,False,3,0.715,,0.6205741849634065,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,KFold,True,2,0.5131578947368421,,0.5747126436781609,,0.5024238227146814,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,KFold,True,3,0.3492063492063492,,0.2835209235209235,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,LOOCV,False,2,0.8044692737430168,,0.8888888888888888,,0.5731616274729378,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,LOOCV,False,3,0.72,,0.6237991858887381,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,LOOCV,True,2,0.5657894736842105,,0.6526315789473685,,0.44182825484764543,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description,LOOCV,True,3,0.3968253968253968,,0.3601723843659327,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,KFold,False,2,0.7988826815642458,,0.8860759493670886,,0.646883165360209,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,KFold,False,3,0.715,,0.6128995337007207,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,KFold,True,2,0.5394736842105263,,0.631578947368421,,0.5443213296398892,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,KFold,True,3,0.38095238095238093,,0.29840375586854456,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,LOOCV,False,2,0.8044692737430168,,0.889589905362776,,0.6226203807390818,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,LOOCV,False,3,0.72,,0.6160001443209698,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,LOOCV,True,2,0.5921052631578947,,0.6736842105263158,,0.5055401662049861,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+full_name,LOOCV,True,3,0.38095238095238093,,0.3161531279178338,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,KFold,False,2,0.776536312849162,,0.8717948717948718,,0.5367674505412467,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,KFold,False,3,0.695,,0.6018456805947193,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,KFold,True,2,0.5394736842105263,,0.6391752577319587,,0.5107340720221607,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,KFold,True,3,0.36507936507936506,,0.31637806637806637,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,LOOCV,False,2,0.7877094972067039,,0.8774193548387097,,0.499813363195222,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,LOOCV,False,3,0.705,,0.6198664192949908,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,LOOCV,True,2,0.5921052631578947,,0.6804123711340206,,0.45844875346260394,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username,LOOCV,True,3,0.4126984126984127,,0.3803336746885134,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,KFold,False,2,0.7877094972067039,,0.879746835443038,,0.6200074654721911,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,KFold,False,3,0.705,,0.599667938391974,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,KFold,True,2,0.5394736842105263,,0.631578947368421,,0.5443213296398892,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,KFold,True,3,0.36507936507936506,,0.28926165303047285,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,LOOCV,False,2,0.8044692737430168,,0.8888888888888888,,0.6215005599104143,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,LOOCV,False,3,0.72,,0.6228488372093023,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,LOOCV,True,2,0.5921052631578947,,0.6804123711340206,,0.5048476454293629,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_description+username+full_name,LOOCV,True,3,0.38095238095238093,,0.31512815021060897,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,KFold,False,2,0.7877094972067039,,0.88125,,0.5263157894736843,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,KFold,True,2,0.5263157894736842,,0.5,,0.5529778393351801,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,KFold,True,3,0.30158730158730157,,0.22128851540616246,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,LOOCV,False,2,0.7877094972067039,,0.88125,,0.5263157894736843,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,LOOCV,True,2,0.07894736842105263,,0.10256410256410256,,0.15235457063711916,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_full_name,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,KFold,False,2,0.7877094972067039,,0.88125,,0.4814296379245988,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,KFold,True,2,0.47368421052631576,,0.5238095238095238,,0.4681440443213297,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,KFold,True,3,0.31746031746031744,,0.22866611433305717,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,LOOCV,False,2,0.7877094972067039,,0.88125,,0.0,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,KFold,False,2,0.7877094972067039,,0.88125,,0.5912653975363942,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,KFold,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,KFold,True,2,0.5263157894736842,,0.6785714285714286,,0.5578254847645429,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,KFold,True,3,0.31746031746031744,,0.1606425702811245,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,LOOCV,False,2,0.7877094972067039,,0.88125,,0.25419932810750284,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,LOOCV,False,3,0.705,,0.5830205278592375,,,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,LOOCV,True,2,0.5263157894736842,,0.6785714285714286,,0.15235457063711916,
2,iteration_2_merged,person_vs_organization,SVM,TFIDF_username+full_name,LOOCV,True,3,0.31746031746031744,,0.1606425702811245,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,KFold,False,2,0.6871508379888268,,0.8041958041958042,,0.4831093691675999,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,KFold,False,3,0.58,,0.5595096487260666,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,KFold,True,2,0.5789473684210527,,0.5897435897435898,,0.5038088642659281,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,KFold,True,3,0.3492063492063492,,0.3527879527879528,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,LOOCV,False,2,0.659217877094972,,0.7889273356401384,,0.414147069802165,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,LOOCV,False,3,0.57,,0.5390727259446826,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,LOOCV,True,2,0.5657894736842105,,0.5925925925925926,,0.48822714681440443,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_bio_len,LOOCV,True,3,0.25396825396825395,,0.2623147014823881,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,KFold,False,2,0.7262569832402235,,0.8327645051194539,,0.5444195595371407,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,KFold,False,3,0.63,,0.5927219059666878,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,KFold,True,2,0.6052631578947368,,0.5454545454545454,,0.6166897506925209,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,KFold,True,3,0.47619047619047616,,0.47061793678335034,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,LOOCV,False,2,0.7039106145251397,,0.8178694158075601,,0.486562150055991,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,LOOCV,False,3,0.605,,0.5767654124261512,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,LOOCV,True,2,0.5657894736842105,,0.5352112676056338,,0.5560941828254848,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_followers,LOOCV,True,3,0.4603174603174603,,0.45781960356428436,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,KFold,False,2,0.6536312849162011,,0.7876712328767124,,0.3908174692049272,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,KFold,False,3,0.53,,0.514391139788047,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,KFold,True,2,0.4342105263157895,,0.44155844155844154,,0.44182825484764543,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,KFold,True,3,0.2698412698412698,,0.265038665038665,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,LOOCV,False,2,0.6759776536312849,,0.7986111111111112,,0.4570735349010825,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,LOOCV,False,3,0.565,,0.5539007864488807,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,LOOCV,True,2,0.40789473684210525,,0.4155844155844156,,0.46814404432132967,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_following,LOOCV,True,3,0.23809523809523808,,0.2394678492239468,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,KFold,False,2,0.7094972067039106,,0.8181818181818182,,0.6103023516237404,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,KFold,False,3,0.61,,0.5972002780924914,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,KFold,True,2,0.5789473684210527,,0.5675675675675675,,0.5938365650969528,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,KFold,True,3,0.38095238095238093,,0.3782051282051282,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,LOOCV,False,2,0.7206703910614525,,0.8263888888888888,,0.61832773422919,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,LOOCV,False,3,0.605,,0.5912080945502709,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,LOOCV,True,2,0.5394736842105263,,0.5070422535211268,,0.5173130193905816,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_ratio,LOOCV,True,3,0.42857142857142855,,0.42525913802509546,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,KFold,False,2,0.7094972067039106,,0.8231292517006803,,0.5411534154535274,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,KFold,False,3,0.575,,0.5602356833875705,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,KFold,True,2,0.4473684210526316,,0.475,,0.44736842105263147,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,KFold,True,3,0.2698412698412698,,0.27309127309127307,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,LOOCV,False,2,0.7039106145251397,,0.8166089965397924,,0.5181037700634565,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,LOOCV,False,3,0.615,,0.5898175805324916,,,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,LOOCV,True,2,0.4342105263157895,,0.45569620253164556,,0.4023545706371191,
2,iteration_2_merged,person_vs_organization,XGBoost,NUM_statuses,LOOCV,True,3,0.15873015873015872,,0.15873015873015872,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,KFold,False,2,0.776536312849162,,0.8742138364779874,,0.429357969391564,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,KFold,False,3,0.7,,0.6113681392235609,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,KFold,True,2,0.5,,0.3448275862068966,,0.47541551246537395,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,KFold,True,3,0.3968253968253968,,0.2907070707070707,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,LOOCV,False,2,0.7821229050279329,,0.877742946708464,,0.11216871967151923,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,LOOCV,False,3,0.675,,0.6061458029090484,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,LOOCV,True,2,0.5131578947368421,,0.17777777777777778,,0.10526315789473684,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description,LOOCV,True,3,0.3968253968253968,,0.2877267659876355,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,KFold,False,2,0.776536312849162,,0.8742138364779874,,0.4862821948488241,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,KFold,False,3,0.7,,0.6113681392235609,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,KFold,True,2,0.5,,0.3448275862068966,,0.47472299168975063,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,KFold,True,3,0.3968253968253968,,0.2907070707070707,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,LOOCV,False,2,0.7821229050279329,,0.877742946708464,,0.19540873460246358,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,LOOCV,False,3,0.68,,0.6095868945868946,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,LOOCV,True,2,0.5131578947368421,,0.17777777777777778,,0.10526315789473684,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+full_name,LOOCV,True,3,0.3968253968253968,,0.2877267659876355,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,KFold,False,2,0.776536312849162,,0.8742138364779874,,0.43439716312056736,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,KFold,False,3,0.7,,0.6113681392235609,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,KFold,True,2,0.5,,0.3448275862068966,,0.47472299168975063,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,KFold,True,3,0.3968253968253968,,0.2907070707070707,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,LOOCV,False,2,0.7821229050279329,,0.877742946708464,,0.14016424038820452,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,LOOCV,False,3,0.675,,0.6061458029090484,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,LOOCV,True,2,0.5131578947368421,,0.17777777777777778,,0.10526315789473684,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username,LOOCV,True,3,0.3968253968253968,,0.2877267659876355,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username+full_name,KFold,False,2,0.776536312849162,,0.8742138364779874,,0.4823628219484883,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username+full_name,KFold,False,3,0.7,,0.6113681392235609,,,
2,iteration_2_merged,person_vs_organization,XGBoost,TFIDF_description+username+full_name,KFold,True,2,0.5,,0.3448275862068966,,0.47472299168975063,
