Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Mohammad Ali Khojastehpour,https://en.wikipedia.org/wiki/Mohammad_Ali_Khojastehpour,Q1942641,https://www.wikidata.org/wiki/Q1942641,male,amateur wrestler,Iran,Tabriz,1931-01-01T00:00:00Z
Mohammad Khorrami (wrestler),https://en.wikipedia.org/wiki/Mohammad_Khorrami_%28wrestler%29,,,,,,,
Reza Khorrami,https://en.wikipedia.org/wiki/Reza_Khorrami,Q17174264,https://www.wikidata.org/wiki/Q17174264,male,amateur wrestler,Iran,Tehran,1946-01-05T00:00:00Z
Iraj Khorshidfar,https://en.wikipedia.org/wiki/Iraj_Khorshidfar,Q108895019,https://www.wikidata.org/wiki/Q108895019,male,,,Ray,
Ahmad Khoshouei,https://en.wikipedia.org/wiki/Ahmad_Khoshouei,Q62478037,https://www.wikidata.org/wiki/Q62478037,male,amateur wrestler,Iran,,1939-01-01T00:00:00Z
Hashem Kolahi,https://en.wikipedia.org/wiki/Hashem_Kolahi,Q16557108,https://www.wikidata.org/wiki/Q16557108,male,amateur wrestler,Iran,Iran,1956-04-22T00:00:00Z
Ehsan Lashgari,https://en.wikipedia.org/wiki/Ehsan_Lashgari,Q616779,https://www.wikidata.org/wiki/Q616779,male,amateur wrestler,Iran,Qazvin,1985-08-30T00:00:00Z
Iman Mahdavi,https://en.wikipedia.org/wiki/Iman_Mahdavi,Q122761612,https://www.wikidata.org/wiki/Q122761612,male,amateur wrestler,Iran,Sari,1995-02-12T00:00:00Z
Oveis Mallah,https://en.wikipedia.org/wiki/Oveis_Mallah,Q7113328,https://www.wikidata.org/wiki/Q7113328,male,amateur wrestler,Iran,Now Kandeh,1966-09-22T00:00:00Z
Mehrdad Mardani,https://en.wikipedia.org/wiki/Mehrdad_Mardani,Q40466509,https://www.wikidata.org/wiki/Q40466509,male,amateur wrestler,Iran,Izeh,1992-06-22T00:00:00Z
Amir Reza Masoumi,https://en.wikipedia.org/wiki/Amir_Reza_Masoumi,Q117554098,https://www.wikidata.org/wiki/Q117554098,male,amateur wrestler,,,2004-09-16T00:00:00Z
Ebrahim Mehraban,https://en.wikipedia.org/wiki/Ebrahim_Mehraban,Q5331983,https://www.wikidata.org/wiki/Q5331983,male,amateur wrestler,Iran,Lahijan,1972-02-11T00:00:00Z
Mansour Mirghavami,https://en.wikipedia.org/wiki/Mansour_Mirghavami,Q21034312,https://www.wikidata.org/wiki/Q21034312,male,amateur wrestler,Iran,,1926-09-28T00:00:00Z
Rasoul Mirmalek,https://en.wikipedia.org/wiki/Rasoul_Mirmalek,Q62520548,https://www.wikidata.org/wiki/Q62520548,male,amateur wrestler,Iran,,1938-10-31T00:00:00Z
Amin Mirzazadeh,https://en.wikipedia.org/wiki/Amin_Mirzazadeh,Q85546476,https://www.wikidata.org/wiki/Q85546476,male,amateur wrestler,Iran,Gotvand,1998-01-08T00:00:00Z
Hossein Moarreb,https://en.wikipedia.org/wiki/Hossein_Moarreb,Q62628730,https://www.wikidata.org/wiki/Q62628730,male,amateur wrestler,Iran,Mashhad,1947-01-01T00:00:00Z
Ahmad Mohammadi,https://en.wikipedia.org/wiki/Ahmad_Mohammadi,Q5701935,https://www.wikidata.org/wiki/Q5701935,male,amateur wrestler,Iran,Qaem Shahr,1992-01-11T00:00:00Z
Ali Mohammadi (wrestler),https://en.wikipedia.org/wiki/Ali_Mohammadi_%28wrestler%29,,,,,,,
Gholamreza Mohammadi,https://en.wikipedia.org/wiki/Gholamreza_Mohammadi,Q6532551,https://www.wikidata.org/wiki/Q6532551,male,amateur wrestler,Iran,Khorramshahr,1970-12-18T00:00:00Z
Iman Mohammadi,https://en.wikipedia.org/wiki/Iman_Mohammadi,Q111692563,https://www.wikidata.org/wiki/Q111692563,male,amateur wrestler,,Izeh,2002-01-01T00:00:00Z
Morad Mohammadi,https://en.wikipedia.org/wiki/Morad_Mohammadi,Q982021,https://www.wikidata.org/wiki/Q982021,male,amateur wrestler,Iran,Sari,1980-04-09T00:00:00Z
Askari Mohammadian,https://en.wikipedia.org/wiki/Askari_Mohammadian,Q731197,https://www.wikidata.org/wiki/Q731197,male,amateur wrestler,Iran,Sari,1963-03-02T00:00:00Z
Mohammad Hossein Mohammadian,https://en.wikipedia.org/wiki/Mohammad_Hossein_Mohammadian,Q18511950,https://www.wikidata.org/wiki/Q18511950,male,amateur wrestler,Iran,Sari,1992-08-19T00:00:00Z
Mohammad Hassan Mohebbi,https://en.wikipedia.org/wiki/Mohammad_Hassan_Mohebbi,Q6892015,https://www.wikidata.org/wiki/Q6892015,male,amateur wrestler,Iran,Kermanshah,1956-01-01T00:00:00Z
Mohammad Hossein Mohebbi,https://en.wikipedia.org/wiki/Mohammad_Hossein_Mohebbi,Q5890180,https://www.wikidata.org/wiki/Q5890180,male,amateur wrestler,Iran,Kermanshah,1956-09-06T00:00:00Z
Yadollah Mohebbi,https://en.wikipedia.org/wiki/Yadollah_Mohebbi,Q30230963,https://www.wikidata.org/wiki/Q30230963,male,amateur wrestler,Iran,Kermanshah,1993-12-09T00:00:00Z
Alireza Mohmadi,https://en.wikipedia.org/wiki/Alireza_Mohmadi,Q117808430,https://www.wikidata.org/wiki/Q117808430,male,amateur wrestler,Iran,Khuzestan Province,2002-01-01T00:00:00Z
Mehdi Mohsennejad,https://en.wikipedia.org/wiki/Mehdi_Mohsennejad,Q85865961,https://www.wikidata.org/wiki/Q85865961,male,amateur wrestler,Iran,Khuzestan Province,1998-12-09T00:00:00Z
Abdollah Mojtabavi,https://en.wikipedia.org/wiki/Abdollah_Mojtabavi,Q308265,https://www.wikidata.org/wiki/Q308265,male,amateur wrestler,Iran,Tehran,1925-01-04T00:00:00Z
Mohammad Reza Mokhtari,https://en.wikipedia.org/wiki/Mohammad_Reza_Mokhtari,Q108824250,https://www.wikidata.org/wiki/Q108824250,male,amateur wrestler,Iran,Shiraz,1997-04-30T00:00:00Z
Hossein Mollaghasemi,https://en.wikipedia.org/wiki/Hossein_Mollaghasemi,Q25424270,https://www.wikidata.org/wiki/Q25424270,male,actor; athlete,Iran,Tehran,1933-03-15T00:00:00Z
Mahmoud Mollaghasemi,https://en.wikipedia.org/wiki/Mahmoud_Mollaghasemi,Q1884936,https://www.wikidata.org/wiki/Q1884936,male,amateur wrestler,Iran,Tehran,1929-04-05T00:00:00Z
Ali Mohammad Momeni,https://en.wikipedia.org/wiki/Ali_Mohammad_Momeni,Q62816991,https://www.wikidata.org/wiki/Q62816991,male,amateur wrestler,Iran,Gorgan,1937-01-01T00:00:00Z
Issa Momeni,https://en.wikipedia.org/wiki/Issa_Momeni,Q17558587,https://www.wikidata.org/wiki/Q17558587,male,amateur wrestler,Iran,,1968-01-01T00:00:00Z
Houshang Montazeralzohour,https://en.wikipedia.org/wiki/Houshang_Montazeralzohour,Q16558764,https://www.wikidata.org/wiki/Q16558764,male,amateur wrestler,Iran,,1951-05-22T00:00:00Z
Mehdi Moradi Ganjeh,https://en.wikipedia.org/wiki/Mehdi_Moradi_Ganjeh,Q16573991,https://www.wikidata.org/wiki/Q16573991,male,amateur wrestler,Iran,,1964-07-27T00:00:00Z
Amir Abbas Moradi Ganji,https://en.wikipedia.org/wiki/Amir_Abbas_Moradi_Ganji,Q4746504,https://www.wikidata.org/wiki/Q4746504,male,amateur wrestler,Iran,,1985-09-21T00:00:00Z
Bahram Moshtaghi,https://en.wikipedia.org/wiki/Bahram_Moshtaghi,Q16531008,https://www.wikidata.org/wiki/Q16531008,male,amateur wrestler,Iran,,1952-04-22T00:00:00Z
Masoud Mostafa-Jokar,https://en.wikipedia.org/wiki/Masoud_Mostafa-Jokar,Q931748,https://www.wikidata.org/wiki/Q931748,male,amateur wrestler,Iran,Malayer,1977-09-21T00:00:00Z
Meisam Mostafa-Jokar,https://en.wikipedia.org/wiki/Meisam_Mostafa-Jokar,Q5672196,https://www.wikidata.org/wiki/Q5672196,male,amateur wrestler,Iran,Malayer,1985-01-25T00:00:00Z
Abdollah Movahed,https://en.wikipedia.org/wiki/Abdollah_Movahed,Q308271,https://www.wikidata.org/wiki/Q308271,male,amateur wrestler,Iran,Babolsar,1940-03-10T00:00:00Z
Mohammad Naghousi,https://en.wikipedia.org/wiki/Mohammad_Naghousi,Q133554593,https://www.wikidata.org/wiki/Q133554593,male,amateur wrestler,,,2001-09-06T00:00:00Z
Meisam Nassiri,https://en.wikipedia.org/wiki/Meisam_Nassiri,Q26260140,https://www.wikidata.org/wiki/Q26260140,male,amateur wrestler,Iran,Zanjan,1989-06-01T00:00:00Z
Mohammad Reza Navaei,https://en.wikipedia.org/wiki/Mohammad_Reza_Navaei,Q16578940,https://www.wikidata.org/wiki/Q16578940,male,amateur wrestler,Iran; Pahlavi dynasty,Tehran,1948-12-01T00:00:00Z
Alireza Nejati,https://en.wikipedia.org/wiki/Alireza_Nejati,Q67781513,https://www.wikidata.org/wiki/Q67781513,male,amateur wrestler,Iran,Zanjan,1998-03-20T00:00:00Z
Taleb Nematpour,https://en.wikipedia.org/wiki/Taleb_Nematpour,Q7679133,https://www.wikidata.org/wiki/Q7679133,male,amateur wrestler,Iran,Kuhdasht,1984-09-19T00:00:00Z
Khosro Nezafatdoust,https://en.wikipedia.org/wiki/Khosro_Nezafatdoust,Q108062068,https://www.wikidata.org/wiki/Q108062068,male,,,,
Mohammad Nokhodi,https://en.wikipedia.org/wiki/Mohammad_Nokhodi,Q63678612,https://www.wikidata.org/wiki/Q63678612,male,amateur wrestler,Canada,Kabul,2006-07-23T00:00:00Z
Omid Norouzi,https://en.wikipedia.org/wiki/Omid_Norouzi,Q2717940,https://www.wikidata.org/wiki/Q2717940,male,amateur wrestler,Iran,Shiraz,1986-02-18T00:00:00Z
"Hossein Nouri (wrestler, born 1931)",https://en.wikipedia.org/wiki/Hossein_Nouri_%28wrestler%2C_born_1931%29,,,,,,,
"Hossein Nouri (wrestler, born 1990)",https://en.wikipedia.org/wiki/Hossein_Nouri_%28wrestler%2C_born_1990%29,,,,,,,
Babak Nourzad,https://en.wikipedia.org/wiki/Babak_Nourzad,Q4328094,https://www.wikidata.org/wiki/Q4328094,male,amateur wrestler,Iran,Qaem Shahr,1978-08-14T00:00:00Z
Abdolmohammad Papi,https://en.wikipedia.org/wiki/Abdolmohammad_Papi,Q16213203,https://www.wikidata.org/wiki/Q16213203,male,amateur wrestler,Iran,Andimeshk,1987-08-23T00:00:00Z
Sardar Pashaei,https://en.wikipedia.org/wiki/Sardar_Pashaei,Q110726362,https://www.wikidata.org/wiki/Q110726362,male,,,Saqqez,1979-05-12T00:00:00Z
Ahad Pazaj,https://en.wikipedia.org/wiki/Ahad_Pazaj,Q5729968,https://www.wikidata.org/wiki/Q5729968,male,academic; amateur wrestler,Iran,Ardabil,1970-06-22T00:00:00Z
Mohammad Paziraei,https://en.wikipedia.org/wiki/Mohammad_Paziraei,Q1321291,https://www.wikidata.org/wiki/Q1321291,male,amateur wrestler,Iran,East Azarbaijan Province,1929-08-04T00:00:00Z
Pejman Poshtam,https://en.wikipedia.org/wiki/Pejman_Poshtam,Q48869951,https://www.wikidata.org/wiki/Q48869951,male,amateur wrestler,Iran,Baqershahr,1994-01-11T00:00:00Z
Mansour Raeisi,https://en.wikipedia.org/wiki/Mansour_Raeisi,Q6751856,https://www.wikidata.org/wiki/Q6751856,male,referee,Iran,Tehran,1928-01-01T00:00:00Z
Karim Raeisinia,https://en.wikipedia.org/wiki/Karim_Raeisinia,Q6370642,https://www.wikidata.org/wiki/Q6370642,male,amateur wrestler,Iran,Tehran,1930-01-01T00:00:00Z
Hassan Rahimi,https://en.wikipedia.org/wiki/Hassan_Rahimi,Q3375440,https://www.wikidata.org/wiki/Q3375440,male,amateur wrestler,Iran,Tehran,1989-06-15T00:00:00Z
Abolfazl Rahmani,https://en.wikipedia.org/wiki/Abolfazl_Rahmani,Q133754330,https://www.wikidata.org/wiki/Q133754330,male,amateur wrestler,,,2006-01-01T00:00:00Z
Nader Rahmati,https://en.wikipedia.org/wiki/Nader_Rahmati,Q6957567,https://www.wikidata.org/wiki/Q6957567,male,amateur wrestler,Iran,,1966-04-18T00:00:00Z
Hassan Rangraz,https://en.wikipedia.org/wiki/Hassan_Rangraz,Q10843507,https://www.wikidata.org/wiki/Q10843507,male,amateur wrestler,Iran,Nowshahr,1980-03-21T00:00:00Z
Khalil Rashid-Mohammadzadeh,https://en.wikipedia.org/wiki/Khalil_Rashid-Mohammadzadeh,Q16535742,https://www.wikidata.org/wiki/Q16535742,male,amateur wrestler,Iran,,1953-05-31T00:00:00Z
Alireza Rezaei,https://en.wikipedia.org/wiki/Alireza_Rezaei,Q1234922,https://www.wikidata.org/wiki/Q1234922,male,amateur wrestler,Iran,Tehran,1976-07-11T00:00:00Z
Ghasem Rezaei,https://en.wikipedia.org/wiki/Ghasem_Rezaei,Q733138,https://www.wikidata.org/wiki/Q733138,male,amateur wrestler,Iran,Amol,1985-08-18T00:00:00Z
"Mohammad Rezaei (wrestler, born 1958)",https://en.wikipedia.org/wiki/Mohammad_Rezaei_%28wrestler%2C_born_1958%29,,,,,,,
"Mohammad Rezaei (wrestler, born 1978)",https://en.wikipedia.org/wiki/Mohammad_Rezaei_%28wrestler%2C_born_1978%29,,,,,,,
Sobhan Rouhi,https://en.wikipedia.org/wiki/Sobhan_Rouhi,Q7549983,https://www.wikidata.org/wiki/Q7549983,male,amateur wrestler,Iran,Qaem Shahr,1947-12-13T00:00:00Z
Hassan Saadian,https://en.wikipedia.org/wiki/Hassan_Saadian,Q21034262,https://www.wikidata.org/wiki/Q21034262,male,amateur wrestler,Iran,Tehran,1924-01-01T00:00:00Z
Mohammad Ali Sanatkaran,https://en.wikipedia.org/wiki/Mohammad_Ali_Sanatkaran,Q1942628,https://www.wikidata.org/wiki/Q1942628,male,amateur wrestler,Iran,Tehran,1938-03-18T00:00:00Z
Mohammad Hadi Saravi,https://en.wikipedia.org/wiki/Mohammad_Hadi_Saravi,Q85694747,https://www.wikidata.org/wiki/Q85694747,male,amateur wrestler; athlete,Iran,Amol,1997-01-06T00:00:00Z
Alireza Sarlak,https://en.wikipedia.org/wiki/Alireza_Sarlak,Q106584193,https://www.wikidata.org/wiki/Q106584193,male,amateur wrestler,Iran,Aligudarz,1997-04-30T00:00:00Z
Younes Sarmasti,https://en.wikipedia.org/wiki/Younes_Sarmasti,Q20972667,https://www.wikidata.org/wiki/Q20972667,male,amateur wrestler,Iran,Malekan,1994-04-04T00:00:00Z
Ali Savadkouhi,https://en.wikipedia.org/wiki/Ali_Savadkouhi,Q86724516,https://www.wikidata.org/wiki/Q86724516,male,amateur wrestler,Iran,Mazandaran Province,1950-01-01T00:00:00Z
Ebrahim Seifpour,https://en.wikipedia.org/wiki/Ebrahim_Seifpour,Q204959,https://www.wikidata.org/wiki/Q204959,male,amateur wrestler,Iran,Tehran,1938-07-03T00:00:00Z
Shamseddin Seyed-Abbasi,https://en.wikipedia.org/wiki/Shamseddin_Seyed-Abbasi,Q1792830,https://www.wikidata.org/wiki/Q1792830,male,amateur wrestler,Iran,Tehran,1943-02-04T00:00:00Z
Ali Shabani,https://en.wikipedia.org/wiki/Ali_Shabani,Q71628543,https://www.wikidata.org/wiki/Q71628543,male,amateur wrestler,Iran,Babol,1995-05-18T00:00:00Z
Siavash Shafizadeh,https://en.wikipedia.org/wiki/Siavash_Shafizadeh,Q62508019,https://www.wikidata.org/wiki/Q62508019,male,amateur wrestler,Iran,,1944-01-01T00:00:00Z
Sabah Shariati,https://en.wikipedia.org/wiki/Sabah_Shariati,Q26217972,https://www.wikidata.org/wiki/Q26217972,male,amateur wrestler,Azerbaijan; Iran,Sanandaj,1989-01-01T00:00:00Z
Mehran Sheikhi,https://en.wikipedia.org/wiki/Mehran_Sheikhi,Q6809802,https://www.wikidata.org/wiki/Q6809802,male,amateur wrestler,Iran,,
Morad Ali Shirani,https://en.wikipedia.org/wiki/Morad_Ali_Shirani,Q16579180,https://www.wikidata.org/wiki/Q16579180,male,amateur wrestler,Iran,Isfahan,1955-03-21T00:00:00Z
Yaghoub Ali Shourvarzi,https://en.wikipedia.org/wiki/Yaghoub_Ali_Shourvarzi,Q8046710,https://www.wikidata.org/wiki/Q8046710,male,amateur wrestler,Iran,Nishapur,1923-08-27T00:00:00Z
Reza Simkhah,https://en.wikipedia.org/wiki/Reza_Simkhah,Q12049315,https://www.wikidata.org/wiki/Q12049315,male,amateur wrestler,Iran,Nowshahr,1970-02-01T00:00:00Z
Sina Khalili,https://en.wikipedia.org/wiki/Sina_Khalili,Q133698857,https://www.wikidata.org/wiki/Q133698857,male,amateur wrestler,,,2006-06-26T00:00:00Z
Danial Sohrabi,https://en.wikipedia.org/wiki/Danial_Sohrabi,Q114787412,https://www.wikidata.org/wiki/Q114787412,male,amateur wrestler,Iran,Shush,2003-06-17T00:00:00Z
Nasrollah Soltaninejad,https://en.wikipedia.org/wiki/Nasrollah_Soltaninejad,Q31006044,https://www.wikidata.org/wiki/Q31006044,male,wrestler,Iran,Qom,
Nabi Sorouri,https://en.wikipedia.org/wiki/Nabi_Sorouri,Q1961997,https://www.wikidata.org/wiki/Q1961997,male,amateur wrestler,Iran,Ardabil,1933-01-01T00:00:00Z
Hamid Sourian,https://en.wikipedia.org/wiki/Hamid_Sourian,Q562562,https://www.wikidata.org/wiki/Q562562,male,amateur wrestler,Iran,Ray,1985-08-24T00:00:00Z
Mehdi Taghavi,https://en.wikipedia.org/wiki/Mehdi_Taghavi,Q1917244,https://www.wikidata.org/wiki/Q1917244,male,amateur wrestler,Iran,Savadkuh County,1987-02-20T00:00:00Z
Hossein Tahami,https://en.wikipedia.org/wiki/Hossein_Tahami,Q31009029,https://www.wikidata.org/wiki/Q31009029,male,wrestler,Iran,,1942-01-01T00:00:00Z
Amin Taheri,https://en.wikipedia.org/wiki/Amin_Taheri,Q48869866,https://www.wikidata.org/wiki/Q48869866,male,amateur wrestler,Iran,Tehran,1995-06-26T00:00:00Z
Ramin Taheri,https://en.wikipedia.org/wiki/Ramin_Taheri,Q23668625,https://www.wikidata.org/wiki/Q23668625,male,amateur wrestler,Iran,Izeh,1994-10-23T00:00:00Z
Saman Tahmasebi,https://en.wikipedia.org/wiki/Saman_Tahmasebi,Q377735,https://www.wikidata.org/wiki/Q377735,male,amateur wrestler,Azerbaijan; Iran,Sanandaj,1985-07-26T00:00:00Z
Mostafa Tajik,https://en.wikipedia.org/wiki/Mostafa_Tajik,Q25424311,https://www.wikidata.org/wiki/Q25424311,male,amateur wrestler,Iran,Tehran,1932-04-06T00:00:00Z
Mohammad Talaei,https://en.wikipedia.org/wiki/Mohammad_Talaei,Q377670,https://www.wikidata.org/wiki/Q377670,male,amateur wrestler,Iran,Isfahan,1973-04-07T00:00:00Z
Aboutaleb Talebi,https://en.wikipedia.org/wiki/Aboutaleb_Talebi,Q323149,https://www.wikidata.org/wiki/Q323149,male,amateur wrestler,Iran,Marand,1945-04-10T00:00:00Z
Hamid Tavakkol,https://en.wikipedia.org/wiki/Hamid_Tavakkol,Q30517135,https://www.wikidata.org/wiki/Q30517135,male,wrestler,Iran,Lotfabad,1933-10-25T00:00:00Z
Amir Tavakkolian,https://en.wikipedia.org/wiki/Amir_Tavakkolian,Q4449354,https://www.wikidata.org/wiki/Q4449354,male,amateur wrestler,Iran,Mashhad,1971-09-07T00:00:00Z
Hooman Tavakolian,https://en.wikipedia.org/wiki/Hooman_Tavakolian,Q52859523,https://www.wikidata.org/wiki/Q52859523,male,amateur wrestler,Iran,Tehran,1976-09-17T00:00:00Z
Behnam Tayyebi,https://en.wikipedia.org/wiki/Behnam_Tayyebi,Q5868699,https://www.wikidata.org/wiki/Q5868699,male,amateur wrestler,Iran,Qaem Shahr,1975-07-23T00:00:00Z
Majid Torkan,https://en.wikipedia.org/wiki/Majid_Torkan,Q3511270,https://www.wikidata.org/wiki/Q3511270,male,amateur wrestler,Iran,Sari,1965-11-15T00:00:00Z
Mohammad Reza Tupchi,https://en.wikipedia.org/wiki/Mohammad_Reza_Tupchi,Q16578943,https://www.wikidata.org/wiki/Q16578943,male,amateur wrestler,Iran,Tehran,1963-01-07T00:00:00Z
Ahmad Vafadar,https://en.wikipedia.org/wiki/Ahmad_Vafadar,Q16047370,https://www.wikidata.org/wiki/Q16047370,male,amateur wrestler,Iran,Quchan,1927-01-01T00:00:00Z
Ayat Vagozari,https://en.wikipedia.org/wiki/Ayat_Vagozari,Q5690778,https://www.wikidata.org/wiki/Q5690778,male,amateur wrestler,Iran,Juybar,1961-07-26T00:00:00Z
Pourya-ye Vali,https://en.wikipedia.org/wiki/Pourya-ye_Vali,Q10295372,https://www.wikidata.org/wiki/Q10295372,male,poet,Iran,Iran,1255-01-01T00:00:00Z
Jamal Valizadeh,https://en.wikipedia.org/wiki/Jamal_Valizadeh,Q122803628,https://www.wikidata.org/wiki/Q122803628,male,amateur wrestler,Iran,Kermanshah,1991-09-26T00:00:00Z
Milad Valizadeh,https://en.wikipedia.org/wiki/Milad_Valizadeh,Q130556813,https://www.wikidata.org/wiki/Q130556813,male,amateur wrestler; athlete; wrestler,Iran,Fereydunkenar,2004-08-27T00:00:00Z
Mehdi Yaghoubi,https://en.wikipedia.org/wiki/Mehdi_Yaghoubi,Q1942679,https://www.wikidata.org/wiki/Q1942679,male,amateur wrestler,Iran,Qazvin,1930-04-02T00:00:00Z
Javad Yasari,https://en.wikipedia.org/wiki/Javad_Yasari,Q6165121,https://www.wikidata.org/wiki/Q6165121,male,singer,Iran,Tehran,1947-03-14T00:00:00Z
Yasin Yazdi,https://en.wikipedia.org/wiki/Yasin_Yazdi,Q133571075,https://www.wikidata.org/wiki/Q133571075,male,amateur wrestler,,,2003-01-01T00:00:00Z
Amir Mohammad Yazdani,https://en.wikipedia.org/wiki/Amir_Mohammad_Yazdani,Q85967384,https://www.wikidata.org/wiki/Q85967384,male,amateur wrestler,Iran,Juybar,2000-09-28T00:00:00Z
Hassan Yazdani,https://en.wikipedia.org/wiki/Hassan_Yazdani,Q19816279,https://www.wikidata.org/wiki/Q19816279,male,amateur wrestler,Iran,Juybar County,1994-12-26T00:00:00Z
Reza Yazdani,https://en.wikipedia.org/wiki/Reza_Yazdani,Q628145,https://www.wikidata.org/wiki/Q628145,male,amateur wrestler,Iran,Juybar County,1984-08-25T00:00:00Z
Hassan Yousefi Afshar,https://en.wikipedia.org/wiki/Hassan_Yousefi_Afshar,Q95711012,https://www.wikidata.org/wiki/Q95711012,male,amateur wrestler,Iran,Tehran,1966-10-08T00:00:00Z
Ali Akbar Yousefi (wrestler),https://en.wikipedia.org/wiki/Ali_Akbar_Yousefi_%28wrestler%29,,,,,,,
Mehdi Yousefi,https://en.wikipedia.org/wiki/Mehdi_Yousefi,Q133753735,https://www.wikidata.org/wiki/Q133753735,male,amateur wrestler,,,2005-01-01T00:00:00Z
Navid Zanganeh,https://en.wikipedia.org/wiki/Navid_Zanganeh,Q100672567,https://www.wikidata.org/wiki/Q100672567,male,amateur wrestler; athletics competitor,,Eslamshahr,1985-08-24T00:00:00Z
Amir Hossein Zare,https://en.wikipedia.org/wiki/Amir_Hossein_Zare,Q73031129,https://www.wikidata.org/wiki/Q73031129,male,amateur wrestler,Iran,Amol,2001-01-16T00:00:00Z
Parviz Zeidvand,https://en.wikipedia.org/wiki/Parviz_Zeidvand,Q6394984,https://www.wikidata.org/wiki/Q6394984,male,amateur wrestler,Iran,Andimeshk,1980-08-16T00:00:00Z
Nasser Zeinalnia,https://en.wikipedia.org/wiki/Nasser_Zeinalnia,Q16581546,https://www.wikidata.org/wiki/Q16581546,male,amateur wrestler,Iran,Mashhad,1970-09-06T00:00:00Z
Asghar Zoghian,https://en.wikipedia.org/wiki/Asghar_Zoghian,Q62534082,https://www.wikidata.org/wiki/Q62534082,male,amateur wrestler,Iran,,1929-11-07T00:00:00Z
Template:Iran-wrestling-bio-stub,https://en.wikipedia.org/wiki/Template%3AIran-wrestling-bio-stub,,,,,,,
