Name,Wikipedia_Link
Davood Younesi,https://en.wikipedia.org/wiki/Davood_Younesi
Hayedeh,https://en.wikipedia.org/wiki/Hayedeh
Mahasti,https://en.wikipedia.org/wiki/Mahasti
Rana Mansour,https://en.wikipedia.org/wiki/Rana_Mansour
Marjan (singer),https://en.wikipedia.org/wiki/Marjan_%28singer%29
Giti Pashaei,https://en.wikipedia.org/wiki/Giti_Pashaei
Pouran (singer),https://en.wikipedia.org/wiki/Pouran_%28singer%29
Ramesh (singer),https://en.wikipedia.org/wiki/Ramesh_%28singer%29
Susan Roshan,https://en.wikipedia.org/wiki/Susan_Roshan
Shahrzad Sepanlou,https://en.wikipedia.org/wiki/Shahrzad_Sepanlou
Shakila,https://en.wikipedia.org/wiki/Shakila
