Name,Wikipedia_Link
Rahmatollah Moghaddam Maraghei,https://en.wikipedia.org/wiki/Rahmatollah_Moghaddam_Maraghei
Hashem Sabbaghian,https://en.wikipedia.org/wiki/Hashem_Sabbaghian
Fereydun Sahabi,https://en.wikipedia.org/wiki/Fereydun_Sahabi
Yadollah Sahabi,https://en.wikipedia.org/wiki/Yadollah_Sahabi
Ahmad Salamatian,https://en.wikipedia.org/wiki/Ahmad_Salamatian
Kazem Sami,https://en.wikipedia.org/wiki/Kazem_Sami
Karim Sanjabi,https://en.wikipedia.org/wiki/Karim_Sanjabi
Noor-Ali Tabandeh,https://en.wikipedia.org/wiki/Noor-Ali_Tabandeh
Abbas Abdi,https://en.wikipedia.org/wiki/Abbas_Abdi
Hashem Aghajari,https://en.wikipedia.org/wiki/Hashem_Aghajari
